38591,841991,66
68666,83975,12
72971,1798495,134
38590,407290,55
38588,658830,40
38587,420814,40
38586,1090621,71
38585,42179,21
11371,1188386,39
38584,264171,31
84214,1132551,43
68663,38744,17
57538,1837867,58
7893,931723,96
26950,4563934,62
57547,830717,44
57545,815253,51
84253,885440,67
4077,2441602,84
69080,3310904,150
84225,1213287,54
84224,54936,9
72945,1234506,121
72958,3791267,108
30826,3609696,145
42008,46812,30
4035,1442764,35
15507,855269,85
77719,345167,26
19200,1450385,105
49803,6919817,100
7933,7840356,135
69114,1338500,123
159007,111224,5
54176,2008509,88
11699,177537,2
7908,2495898,115
81593,624242,84
81594,284391,34
81595,454804,40
57476,638443,82
72871,780154,42
42061,1534679,81
23128,1033774,112
15569,153984,30
77789,94315,31
3978,4717367,101
23142,2298787,128
7841,874851,75
15567,69447,40
34329,970124,81
34537,673911,26
42121,710146,77
49711,546576,67
42124,763693,91
49699,273299,66
23179,14615,0
49712,759428,82
57431,916406,60
57449,331644,44
81448,70650,8
84410,254502,15
81451,1664226,45
81445,78409,12
81447,46471,17
81441,107354,27
11559,599641,56
30932,30572,8
81464,119943,6
34527,831522,24
57457,794886,38
81458,3231258,34
7780,2306796,100
19439,572593,87
68889,1796564,23
7700,780156,35
19431,1874282,76
68886,3237158,35
7692,7318782,115
77678,79166,66
57370,116673,19
77677,326985,56
77676,86,16
57368,52239,11
34445,768584,27
34440,1510026,108
34439,1509677,86
81507,975543,74
34438,667806,29
81508,620915,61
81509,910861,43
7727,636767,62
68905,42053,57
7726,154306,46
23277,1199286,38
11644,488396,13
34457,949079,23
68911,126799,60
34459,698660,37
68910,104475,64
61702,760667,86
84453,306852,25
