FACILITY_ID,FAC_CHANNEL,PSA_FACILITY_ID,ADJ_CHANNEL_MINUS_1_OK,CO_CHANNEL_OK,ADJ_CHANNEL_PLUS_1_OK,END_OF_LINE
10202,50,164407,Y,N,Y,;
10202,29,164403,Y,N,Y,;
10202,50,180639,Y,N,Y,;
10202,33,180766,Y,N,Y,;
10202,34,164404,Y,N,Y,;
10202,24,162549,Y,N,Y,;
10202,42,180811,Y,N,Y,;
10202,36,164405,Y,N,Y,;
10202,27,162550,Y,N,Y,;
10202,28,162517,Y,N,Y,;
10202,11,97132,Y,N,Y,;
10202,8,96862,Y,N,Y,;
10202,4,98590,Y,Y,N,;
10238,3,188870,N,Y,Y,;
10238,12,98141,Y,Y,N,;
10238,5,97275,Y,Y,N,;
10238,7,97275,N,Y,Y,;
10238,17,97556,Y,N,Y,;
10238,23,97846,Y,N,Y,;
10238,2,97933,Y,Y,N,;
10238,4,97933,N,Y,Y,;
10238,11,97215,Y,Y,N,;
10238,13,97215,N,Y,Y,;
10238,20,137363,Y,Y,N,;
10238,22,137363,N,Y,Y,;
10238,26,137364,Y,Y,N,;
10238,28,137364,N,Y,Y,;
10238,32,178637,Y,Y,N,;
10238,34,178637,N,Y,Y,;
10238,32,98247,Y,Y,N,;
10238,34,98247,N,Y,Y,;
10238,20,97748,Y,Y,N,;
10238,22,97748,N,Y,Y,;
10238,48,170449,Y,Y,N,;
10238,50,170449,N,Y,Y,;
10238,44,96872,Y,Y,N,;
10238,46,96872,N,Y,Y,;
10238,12,97215,Y,N,Y,;
10238,3,97933,Y,N,Y,;
10238,12,97214,Y,N,Y,;
10238,21,137363,Y,N,Y,;
10238,27,137364,Y,N,Y,;
10238,5,98588,Y,N,Y,;
10238,12,97641,Y,N,Y,;
10238,6,98630,Y,N,Y,;
10238,35,97082,Y,N,Y,;
10238,41,97369,Y,N,Y,;
10238,33,98247,Y,N,Y,;
10238,21,97748,Y,N,Y,;
10238,33,178637,Y,N,Y,;
10238,50,97146,Y,N,Y,;
10238,44,98778,Y,N,Y,;
10238,20,179908,Y,N,Y,;
10238,45,96872,Y,N,Y,;
10238,49,170449,Y,N,Y,;
10238,20,97712,Y,N,Y,;
10238,27,98013,Y,N,Y,;
10238,21,185686,Y,N,Y,;
10238,49,97946,Y,N,Y,;
10238,49,178673,Y,N,Y,;
10238,32,98203,Y,N,Y,;
10238,48,98144,Y,N,Y,;
10238,38,98453,Y,N,Y,;
10238,14,97390,Y,N,Y,;
10238,18,97614,Y,N,Y,;
10238,29,98093,Y,N,Y,;
10238,49,189419,Y,N,Y,;
10238,34,97082,Y,Y,N,;
10238,36,97082,N,Y,Y,;
10238,40,97369,Y,Y,N,;
10238,42,97369,N,Y,Y,;
10238,14,98141,N,Y,Y,;
10238,48,178673,Y,Y,N,;
10238,50,178673,N,Y,Y,;
10238,48,97946,Y,Y,N,;
10238,50,97946,N,Y,Y,;
10238,20,185686,Y,Y,N,;
10238,22,185686,N,Y,Y,;
10238,26,98013,Y,Y,N,;
10238,28,98013,N,Y,Y,;
10238,22,168955,Y,N,Y,;
10238,44,179039,Y,N,Y,;
10238,38,168956,Y,N,Y,;
10238,46,180805,Y,N,Y,;
10238,29,164334,Y,N,Y,;
10238,34,179038,Y,N,Y,;
10238,35,164320,Y,N,Y,;
10238,16,164318,Y,N,Y,;
10238,20,178628,Y,N,Y,;
10238,31,162522,Y,N,Y,;
10238,29,183695,Y,N,Y,;
10238,28,165815,Y,N,Y,;
10238,32,187086,Y,N,Y,;
10238,23,97644,Y,N,Y,;
10238,22,187094,Y,N,Y,;
10238,46,164324,Y,N,Y,;
10238,43,162523,Y,N,Y,;
10238,41,186878,Y,N,Y,;
10238,24,179037,Y,N,Y,;
10238,46,180806,Y,N,Y,;
10238,28,163374,Y,N,Y,;
10238,46,159098,Y,N,Y,;
10238,25,165463,Y,N,Y,;
10238,28,165464,Y,N,Y,;
10238,24,164319,Y,N,Y,;
10238,22,164503,Y,N,Y,;
10238,48,186880,Y,N,Y,;
10238,44,180804,Y,N,Y,;
10238,26,162515,Y,N,Y,;
10238,41,162046,Y,N,Y,;
10238,47,164337,Y,N,Y,;
10238,32,138250,Y,N,Y,;
10238,23,164332,Y,N,Y,;
10238,28,164333,Y,N,Y,;
10238,34,162516,Y,N,Y,;
10238,35,179036,Y,N,Y,;
10238,25,164323,Y,N,Y,;
10238,47,162047,Y,N,Y,;
10238,44,180807,Y,N,Y,;
10238,45,180808,Y,N,Y,;
10238,3,98433,Y,N,Y,;
10238,2,188870,Y,N,Y,;
10238,13,98141,Y,N,Y,;
10238,2,97037,Y,N,Y,;
10238,2,98362,Y,N,Y,;
10238,6,97275,Y,N,Y,;
10535,31,162522,Y,N,Y,;
10535,34,179038,Y,N,Y,;
10535,25,165463,Y,N,Y,;
10535,28,165464,Y,N,Y,;
10535,28,165815,Y,N,Y,;
10535,22,168955,Y,N,Y,;
10535,44,179039,Y,N,Y,;
10535,32,187086,Y,N,Y,;
10535,23,97644,Y,N,Y,;
10535,27,98013,Y,N,Y,;
10535,20,97712,Y,N,Y,;
10535,49,97946,Y,N,Y,;
10535,33,178637,Y,N,Y,;
10535,45,96872,Y,N,Y,;
10535,21,185686,Y,N,Y,;
10535,35,97082,Y,N,Y,;
10535,41,97369,Y,N,Y,;
10535,49,170449,Y,N,Y,;
10535,50,97146,Y,N,Y,;
10535,44,98778,Y,N,Y,;
10535,17,97556,Y,N,Y,;
10535,23,97846,Y,N,Y,;
10535,29,98093,Y,N,Y,;
10535,22,187094,Y,N,Y,;
10535,38,168956,Y,N,Y,;
10535,46,180805,Y,N,Y,;
10535,29,164334,Y,N,Y,;
10535,24,179037,Y,N,Y,;
10535,46,180806,Y,N,Y,;
10535,28,163374,Y,N,Y,;
10535,22,164503,Y,N,Y,;
10535,48,186880,Y,N,Y,;
10535,24,164319,Y,N,Y,;
10535,6,97275,Y,N,Y,;
10535,5,98588,Y,N,Y,;
10535,6,98630,Y,N,Y,;
10535,2,188870,Y,N,Y,;
10535,13,98141,Y,N,Y,;
10535,2,97037,Y,N,Y,;
10535,3,97933,Y,N,Y,;
10535,12,97641,Y,N,Y,;
10535,12,97215,Y,N,Y,;
10535,49,178673,Y,N,Y,;
10535,21,137363,Y,N,Y,;
10535,27,137364,Y,N,Y,;
10535,3,98433,Y,N,Y,;
10535,33,98247,Y,N,Y,;
10535,21,97748,Y,N,Y,;
10535,32,98203,Y,N,Y,;
10535,48,98144,Y,N,Y,;
10535,38,98453,Y,N,Y,;
10535,14,97390,Y,N,Y,;
10535,49,189419,Y,N,Y,;
10535,20,179908,Y,N,Y,;
10535,34,162516,Y,N,Y,;
10535,35,179036,Y,N,Y,;
10535,44,180804,Y,N,Y,;
10535,25,164323,Y,N,Y,;
10535,47,162047,Y,N,Y,;
10535,44,180807,Y,N,Y,;
10535,45,180808,Y,N,Y,;
10535,46,164324,Y,N,Y,;
10535,29,183695,Y,N,Y,;
10535,41,162046,Y,N,Y,;
10535,47,164337,Y,N,Y,;
10535,32,138250,Y,N,Y,;
10535,23,164332,Y,N,Y,;
10535,28,164333,Y,N,Y,;
10535,46,159098,Y,N,Y,;
10535,43,162523,Y,N,Y,;
10535,35,164320,Y,N,Y,;
10535,16,164318,Y,N,Y,;
10535,20,178628,Y,N,Y,;
10536,33,178637,Y,N,Y,;
10536,21,137363,Y,N,Y,;
10536,27,137364,Y,N,Y,;
10536,20,179908,Y,N,Y,;
10536,29,183695,Y,N,Y,;
10536,28,165815,Y,N,Y,;
10536,2,188870,Y,N,Y,;
10536,13,98141,Y,N,Y,;
10536,12,97641,Y,N,Y,;
10536,2,97037,Y,N,Y,;
10536,12,97215,Y,N,Y,;
10536,6,97275,Y,N,Y,;
10536,3,98433,Y,N,Y,;
10536,21,185686,Y,N,Y,;
10536,45,96872,Y,N,Y,;
10536,20,97712,Y,N,Y,;
10536,32,98203,Y,N,Y,;
10536,48,98144,Y,N,Y,;
10536,38,98453,Y,N,Y,;
10536,14,97390,Y,N,Y,;
10536,35,97082,Y,N,Y,;
10536,41,97369,Y,N,Y,;
10536,5,98588,Y,N,Y,;
10536,6,98630,Y,N,Y,;
10536,3,97933,Y,N,Y,;
10536,33,98247,Y,N,Y,;
10536,21,97748,Y,N,Y,;
10536,49,178673,Y,N,Y,;
10536,17,97556,Y,N,Y,;
10536,23,97846,Y,N,Y,;
10536,29,98093,Y,N,Y,;
10536,27,98013,Y,N,Y,;
10536,49,170449,Y,N,Y,;
10536,49,97946,Y,N,Y,;
10536,49,189419,Y,N,Y,;
10536,50,97146,Y,N,Y,;
10536,44,98778,Y,N,Y,;
10536,24,164319,Y,N,Y,;
10536,43,162523,Y,N,Y,;
10536,32,187086,Y,N,Y,;
10536,23,97644,Y,N,Y,;
10536,22,187094,Y,N,Y,;
10536,46,159098,Y,N,Y,;
10536,22,164503,Y,N,Y,;
10536,35,164320,Y,N,Y,;
10536,16,164318,Y,N,Y,;
10536,20,178628,Y,N,Y,;
10536,31,162522,Y,N,Y,;
10536,41,162046,Y,N,Y,;
10536,47,164337,Y,N,Y,;
10536,34,162516,Y,N,Y,;
10536,35,179036,Y,N,Y,;
10536,25,164323,Y,N,Y,;
10536,47,162047,Y,N,Y,;
10536,44,180807,Y,N,Y,;
10536,45,180808,Y,N,Y,;
10536,24,179037,Y,N,Y,;
10536,46,180806,Y,N,Y,;
10536,28,163374,Y,N,Y,;
10536,32,138250,Y,N,Y,;
10536,23,164332,Y,N,Y,;
10536,28,164333,Y,N,Y,;
10536,44,180804,Y,N,Y,;
10536,38,168956,Y,N,Y,;
10536,46,180805,Y,N,Y,;
10536,29,164334,Y,N,Y,;
10536,25,165463,Y,N,Y,;
10536,28,165464,Y,N,Y,;
10536,48,186880,Y,N,Y,;
10536,34,179038,Y,N,Y,;
10536,22,168955,Y,N,Y,;
10536,44,179039,Y,N,Y,;
10536,46,164324,Y,N,Y,;
11371,12,97641,Y,N,Y,;
11371,49,97946,Y,N,Y,;
11371,20,179908,Y,N,Y,;
11371,20,97712,Y,N,Y,;
11371,50,97146,Y,N,Y,;
11371,44,98778,Y,N,Y,;
11371,49,178673,Y,N,Y,;
11371,35,97082,Y,N,Y,;
11371,41,97369,Y,N,Y,;
11371,48,97946,Y,Y,N,;
11371,50,97946,N,Y,Y,;
11371,14,98141,N,Y,Y,;
11371,48,170449,Y,Y,N,;
11371,50,170449,N,Y,Y,;
11371,44,96872,Y,Y,N,;
11371,46,96872,N,Y,Y,;
11371,20,137363,Y,Y,N,;
11371,22,137363,N,Y,Y,;
11371,26,137364,Y,Y,N,;
11371,28,137364,N,Y,Y,;
11371,7,97275,N,Y,Y,;
11371,11,97641,Y,Y,N,;
11371,13,97641,N,Y,Y,;
11371,3,188870,N,Y,Y,;
11371,12,98141,Y,Y,N,;
11371,26,98013,Y,Y,N,;
11371,28,98013,N,Y,Y,;
11371,32,178637,Y,Y,N,;
11371,34,178637,N,Y,Y,;
11371,20,185686,Y,Y,N,;
11371,22,185686,N,Y,Y,;
11371,32,98247,Y,Y,N,;
11371,34,98247,N,Y,Y,;
11371,20,97748,Y,Y,N,;
11371,22,97748,N,Y,Y,;
11371,48,178673,Y,Y,N,;
11371,50,178673,N,Y,Y,;
11371,34,97082,Y,Y,N,;
11371,36,97082,N,Y,Y,;
11371,40,97369,Y,Y,N,;
11371,42,97369,N,Y,Y,;
11371,21,137363,Y,N,Y,;
11371,27,137364,Y,N,Y,;
11371,45,96872,Y,N,Y,;
11371,49,170449,Y,N,Y,;
11371,49,189419,Y,N,Y,;
11371,2,97933,Y,Y,N,;
11371,4,97933,N,Y,Y,;
11371,11,97215,Y,Y,N,;
11371,13,97215,N,Y,Y,;
11371,5,97275,Y,Y,N,;
11371,29,183695,Y,N,Y,;
11371,28,165815,Y,N,Y,;
11371,32,138250,Y,N,Y,;
11371,23,164332,Y,N,Y,;
11371,28,164333,Y,N,Y,;
11371,22,164503,Y,N,Y,;
11371,48,186880,Y,N,Y,;
11371,43,162523,Y,N,Y,;
11371,34,179038,Y,N,Y,;
11371,38,168956,Y,N,Y,;
11371,46,180805,Y,N,Y,;
11371,29,164334,Y,N,Y,;
11371,35,164320,Y,N,Y,;
11371,16,164318,Y,N,Y,;
11371,20,178628,Y,N,Y,;
11371,31,162522,Y,N,Y,;
11371,41,162046,Y,N,Y,;
11371,47,164337,Y,N,Y,;
11371,32,187086,Y,N,Y,;
11371,23,97644,Y,N,Y,;
11371,22,187094,Y,N,Y,;
11371,25,165463,Y,N,Y,;
11371,28,165464,Y,N,Y,;
11371,26,162515,Y,N,Y,;
11371,41,186878,Y,N,Y,;
11371,22,168955,Y,N,Y,;
11371,44,179039,Y,N,Y,;
11371,46,164324,Y,N,Y,;
11371,34,162516,Y,N,Y,;
11371,3,97933,Y,N,Y,;
11371,3,98433,Y,N,Y,;
11371,44,180804,Y,N,Y,;
11371,35,179036,Y,N,Y,;
11371,25,164323,Y,N,Y,;
11371,47,162047,Y,N,Y,;
11371,44,180807,Y,N,Y,;
11371,45,180808,Y,N,Y,;
11371,46,159098,Y,N,Y,;
11371,24,179037,Y,N,Y,;
11371,46,180806,Y,N,Y,;
11371,28,163374,Y,N,Y,;
11371,24,164319,Y,N,Y,;
11371,33,178637,Y,N,Y,;
11371,2,98362,Y,N,Y,;
11371,6,98630,Y,N,Y,;
11371,12,97214,Y,N,Y,;
11371,2,97037,Y,N,Y,;
11371,6,97275,Y,N,Y,;
11371,12,97215,Y,N,Y,;
11371,27,98013,Y,N,Y,;
11371,18,97614,Y,N,Y,;
11371,33,98247,Y,N,Y,;
11371,21,97748,Y,N,Y,;
11371,21,185686,Y,N,Y,;
11371,17,97556,Y,N,Y,;
11371,23,97846,Y,N,Y,;
11371,29,98093,Y,N,Y,;
11371,32,98203,Y,N,Y,;
11371,48,98144,Y,N,Y,;
11371,38,98453,Y,N,Y,;
11371,14,97390,Y,N,Y,;
11371,5,98588,Y,N,Y,;
11371,2,188870,Y,N,Y,;
11371,13,98141,Y,N,Y,;
11699,7,98261,Y,N,Y,;
11699,2,98627,Y,N,Y,;
11699,4,98329,Y,N,Y,;
11699,7,98148,Y,N,Y,;
11699,9,96997,Y,N,Y,;
11699,11,97977,Y,N,Y,;
11699,9,97000,Y,N,Y,;
11699,12,98441,Y,N,Y,;
11699,11,97149,Y,N,Y,;
11699,11,97138,Y,N,Y,;
11699,7,98459,Y,N,Y,;
11699,8,96864,Y,N,Y,;
11699,10,97065,Y,N,Y,;
11699,5,97258,Y,N,Y,;
11699,7,98555,Y,N,Y,;
11699,9,97004,Y,N,Y,;
11699,5,185220,Y,N,Y,;
11699,12,97217,Y,N,Y,;
11699,21,180783,Y,Y,N,;
11699,23,180783,N,Y,Y,;
11699,35,98320,Y,N,Y,;
11699,29,98094,Y,N,Y,;
11699,17,97559,Y,N,Y,;
11699,23,97849,Y,N,Y,;
11699,29,96818,Y,N,Y,;
11699,34,98284,Y,N,Y,;
11699,16,97511,Y,N,Y,;
11699,22,97796,Y,N,Y,;
11699,33,98248,Y,N,Y,;
11699,21,97753,Y,N,Y,;
11699,32,98205,Y,N,Y,;
11699,38,98454,Y,N,Y,;
11699,40,97156,Y,N,Y,;
11699,2,98367,Y,N,Y,;
11699,6,98663,Y,N,Y,;
11699,4,97979,Y,N,Y,;
11699,5,96917,Y,N,Y,;
11699,3,98435,Y,N,Y,;
11699,4,177944,Y,N,Y,;
11699,11,136570,Y,N,Y,;
11699,12,98413,Y,N,Y,;
11699,41,98618,Y,N,Y,;
11699,47,96942,Y,N,Y,;
11699,28,98065,Y,N,Y,;
11699,42,98685,Y,N,Y,;
11699,45,96874,Y,N,Y,;
11699,36,98388,Y,N,Y,;
11699,47,97816,Y,N,Y,;
11699,34,98283,Y,N,Y,;
11699,40,98546,Y,N,Y,;
11699,46,96904,Y,N,Y,;
11699,28,98064,Y,N,Y,;
11699,36,96968,Y,N,Y,;
11699,51,98527,Y,Y,N,;
11699,36,98390,Y,Y,N,;
11699,38,98390,N,Y,Y,;
11699,51,98690,Y,N,Y,;
11699,22,177938,Y,N,Y,;
11699,38,187227,Y,N,Y,;
11699,17,97564,Y,N,Y,;
11699,37,98390,Y,N,Y,;
11699,18,97617,Y,N,Y,;
11699,24,97891,Y,N,Y,;
11699,43,164458,Y,N,Y,;
11699,26,180778,Y,N,Y,;
11699,41,164456,Y,N,Y,;
11699,31,162524,Y,N,Y,;
11699,22,180783,Y,N,Y,;
11699,38,180802,Y,N,Y,;
11699,36,185492,Y,N,Y,;
11699,32,180777,Y,N,Y,;
11699,36,164452,Y,N,Y,;
11699,42,164453,Y,N,Y,;
11699,21,180784,Y,N,Y,;
11699,25,185431,Y,N,Y,;
11699,21,181251,Y,N,Y,;
11699,46,163379,Y,N,Y,;
11699,33,170280,Y,N,Y,;
11699,36,179313,Y,N,Y,;
11699,28,180815,Y,N,Y,;
11699,48,164466,Y,N,Y,;
11699,40,163376,Y,N,Y,;
11699,27,163375,Y,N,Y,;
11699,43,164460,Y,N,Y,;
11699,32,180779,Y,N,Y,;
11699,45,180781,Y,N,Y,;
11699,51,164462,Y,N,Y,;
11699,44,164461,Y,N,Y,;
11699,42,164465,Y,N,Y,;
11699,51,166096,Y,N,Y,;
11699,50,166095,Y,N,Y,;
11699,49,180814,Y,N,Y,;
11699,24,180818,Y,N,Y,;
11699,41,186877,Y,N,Y,;
11699,4,98542,Y,N,Y,;
11699,4,98518,Y,N,Y,;
11699,9,97477,Y,N,Y,;
11699,41,164451,Y,N,Y,;
11699,34,180800,Y,N,Y,;
11699,51,164541,Y,N,Y,;
11699,35,180801,Y,N,Y,;
11699,50,164540,Y,N,Y,;
11699,24,162518,Y,N,Y,;
11699,21,162668,Y,N,Y,;
11699,48,166106,Y,N,Y,;
11699,23,164473,Y,N,Y,;
11699,25,180816,Y,N,Y,;
11699,43,164476,Y,N,Y,;
11699,44,180787,Y,N,Y,;
11699,31,164474,Y,N,Y,;
11699,45,185432,Y,N,Y,;
11699,35,180776,Y,N,Y,;
11699,30,162555,Y,N,Y,;
11699,25,163380,Y,N,Y,;
11699,49,164455,Y,N,Y,;
11699,48,164454,Y,N,Y,;
11699,38,180780,Y,N,Y,;
11699,39,179075,Y,N,Y,;
11699,50,164467,Y,N,Y,;
11699,2,98369,Y,N,Y,;
11699,7,178642,Y,N,Y,;
11699,9,97223,Y,N,Y,;
11699,9,106130,Y,N,Y,;
11699,4,98520,Y,N,Y,;
11699,6,98662,Y,N,Y,;
11699,7,97728,Y,N,Y,;
11699,7,98754,Y,N,Y,;
11908,31,164499,Y,N,Y,;
11908,31,98171,Y,N,Y,;
11908,22,162669,Y,N,Y,;
11908,25,164486,Y,N,Y,;
11908,48,159686,Y,N,Y,;
11908,45,162556,Y,N,Y,;
11908,24,164496,Y,N,Y,;
11908,41,179078,Y,N,Y,;
11908,25,164497,Y,N,Y,;
11908,21,180792,Y,N,Y,;
11908,15,180795,Y,N,Y,;
11908,51,186885,Y,N,Y,;
11908,33,164495,Y,N,Y,;
11908,43,162520,Y,N,Y,;
11908,14,180793,Y,N,Y,;
11908,5,98592,Y,N,Y,;
11908,2,98368,Y,N,Y,;
11908,7,97168,Y,N,Y,;
11908,7,98755,Y,N,Y,;
11908,7,185200,Y,N,Y,;
11908,8,177939,Y,N,Y,;
11908,17,97562,Y,N,Y,;
11908,45,98115,Y,N,Y,;
11908,41,187972,Y,N,Y,;
11908,48,97029,Y,N,Y,;
11908,21,97752,Y,N,Y,;
11908,26,97967,Y,N,Y,;
11908,50,97145,Y,N,Y,;
11908,38,98455,Y,N,Y,;
11908,22,97797,Y,N,Y,;
11908,33,98117,Y,N,Y,;
11908,20,97716,Y,N,Y,;
11908,14,97392,Y,N,Y,;
11908,25,97928,Y,N,Y,;
11908,47,97011,Y,N,Y,;
11908,39,179076,Y,N,Y,;
12523,25,97929,Y,N,Y,;
12523,45,96874,Y,N,Y,;
12523,32,98205,Y,N,Y,;
12523,38,98454,Y,N,Y,;
12523,36,98388,Y,N,Y,;
12523,17,97564,Y,N,Y,;
12523,18,97617,Y,N,Y,;
12523,24,97891,Y,N,Y,;
12523,21,97751,Y,N,Y,;
12523,15,97456,Y,N,Y,;
12523,33,98248,Y,N,Y,;
12523,21,97753,Y,N,Y,;
12523,37,98390,Y,N,Y,;
12523,26,98559,Y,N,Y,;
12523,38,187227,Y,N,Y,;
12523,51,97184,Y,N,Y,;
12523,45,96873,Y,N,Y,;
12523,11,97257,Y,Y,N,;
12523,13,97257,N,Y,Y,;
12523,13,97394,Y,Y,N,;
12523,6,97867,Y,Y,N,;
12523,8,97867,N,Y,Y,;
12523,11,98413,Y,Y,N,;
12523,13,98413,N,Y,Y,;
12523,3,189811,N,Y,Y,;
12523,8,97000,Y,Y,N,;
12523,10,97000,N,Y,Y,;
12523,3,98208,N,Y,Y,;
12523,10,98015,Y,Y,N,;
12523,12,98015,N,Y,Y,;
12523,6,178642,Y,Y,N,;
12523,8,178642,N,Y,Y,;
12523,8,97223,Y,Y,N,;
12523,10,97223,N,Y,Y,;
12523,15,97394,N,Y,Y,;
12523,41,98685,Y,Y,N,;
12523,43,98685,N,Y,Y,;
12523,16,97564,Y,Y,N,;
12523,18,97564,N,Y,Y,;
12523,35,98388,Y,Y,N,;
12523,37,98388,N,Y,Y,;
12523,25,98559,Y,Y,N,;
12523,27,98559,N,Y,Y,;
12523,51,165466,Y,N,Y,;
12523,12,180799,Y,N,Y,;
12523,46,186871,Y,N,Y,;
12523,43,186873,Y,N,Y,;
12523,46,162564,Y,N,Y,;
12523,33,170280,Y,N,Y,;
12523,36,179313,Y,N,Y,;
12523,28,180815,Y,N,Y,;
12523,21,180784,Y,N,Y,;
12523,41,179079,Y,N,Y,;
12523,33,164529,Y,N,Y,;
12523,33,165465,Y,N,Y,;
12523,33,180786,Y,N,Y,;
12523,51,178635,Y,N,Y,;
12523,36,164548,Y,N,Y,;
12523,30,164528,Y,N,Y,;
12523,21,164550,Y,N,Y,;
12523,51,164531,Y,N,Y,;
12523,26,180803,Y,N,Y,;
12523,51,187512,Y,N,Y,;
12523,39,162521,Y,N,Y,;
12523,45,186871,Y,Y,N,;
12523,47,186871,N,Y,Y,;
12523,50,165466,Y,Y,N,;
12523,32,165465,Y,Y,N,;
12523,34,165465,N,Y,Y,;
12523,32,170280,Y,Y,N,;
12523,34,170280,N,Y,Y,;
12523,35,179313,Y,Y,N,;
12523,37,179313,N,Y,Y,;
12523,27,180815,Y,Y,N,;
12523,29,180815,N,Y,Y,;
12523,32,164529,Y,Y,N,;
12523,34,164529,N,Y,Y,;
12523,50,187512,Y,Y,N,;
12523,16,165460,Y,N,Y,;
12523,19,165462,Y,N,Y,;
12523,18,165461,Y,N,Y,;
12523,7,98555,Y,N,Y,;
12523,9,97004,Y,N,Y,;
12523,9,106130,Y,N,Y,;
12523,7,98097,Y,N,Y,;
12523,11,96811,Y,N,Y,;
12523,12,97257,Y,N,Y,;
12523,2,98561,Y,N,Y,;
12523,7,98459,Y,N,Y,;
12523,11,180799,Y,Y,N,;
12523,13,180799,N,Y,Y,;
12523,11,97138,Y,N,Y,;
12523,7,97867,Y,N,Y,;
12523,8,97871,Y,N,Y,;
12523,7,97537,Y,N,Y,;
12523,12,98413,Y,N,Y,;
12523,11,136570,Y,N,Y,;
12523,9,97000,Y,N,Y,;
12523,2,189811,Y,N,Y,;
12523,2,98369,Y,N,Y,;
12523,42,98685,Y,N,Y,;
12523,7,178642,Y,N,Y,;
12523,9,97223,Y,N,Y,;
12523,2,98208,Y,N,Y,;
12523,11,98015,Y,N,Y,;
12523,14,97394,Y,N,Y,;
12523,19,97668,Y,N,Y,;
12913,12,180799,Y,N,Y,;
12913,51,164531,Y,N,Y,;
12913,26,180803,Y,N,Y,;
12913,21,164550,Y,N,Y,;
12913,33,170280,Y,N,Y,;
12913,36,179313,Y,N,Y,;
12913,28,180815,Y,N,Y,;
12913,16,165460,Y,N,Y,;
12913,19,165462,Y,N,Y,;
12913,18,165461,Y,N,Y,;
12913,36,164548,Y,N,Y,;
12913,30,164528,Y,N,Y,;
12913,21,180784,Y,N,Y,;
12913,51,165466,Y,N,Y,;
12913,33,165465,Y,N,Y,;
12913,25,163380,Y,N,Y,;
12913,46,186871,Y,N,Y,;
12913,50,164540,Y,N,Y,;
12913,51,178635,Y,N,Y,;
12913,41,179079,Y,N,Y,;
12913,43,186873,Y,N,Y,;
12913,34,180800,Y,N,Y,;
12913,51,164541,Y,N,Y,;
12913,35,180801,Y,N,Y,;
12913,51,166096,Y,N,Y,;
12913,50,166095,Y,N,Y,;
12913,49,180814,Y,N,Y,;
12913,35,179313,Y,Y,N,;
12913,37,179313,N,Y,Y,;
12913,27,180815,Y,Y,N,;
12913,29,180815,N,Y,Y,;
12913,50,165466,Y,Y,N,;
12913,32,165465,Y,Y,N,;
12913,34,165465,N,Y,Y,;
12913,45,186871,Y,Y,N,;
12913,47,186871,N,Y,Y,;
12913,40,179079,Y,Y,N,;
12913,42,179079,N,Y,Y,;
12913,50,178635,Y,Y,N,;
12913,32,164529,Y,Y,N,;
12913,34,164529,N,Y,Y,;
12913,24,180818,Y,N,Y,;
12913,38,180802,Y,N,Y,;
12913,36,185492,Y,N,Y,;
12913,51,187512,Y,N,Y,;
12913,33,164529,Y,N,Y,;
12913,7,98555,Y,N,Y,;
12913,9,97004,Y,N,Y,;
12913,50,187512,Y,Y,N,;
12913,7,98459,Y,N,Y,;
12913,7,98097,Y,N,Y,;
12913,11,96811,Y,N,Y,;
12913,2,98208,Y,N,Y,;
12913,11,98015,Y,N,Y,;
12913,46,162564,Y,N,Y,;
12913,39,162521,Y,N,Y,;
12913,11,180799,Y,Y,N,;
12913,13,180799,N,Y,Y,;
12913,32,170280,Y,Y,N,;
12913,34,170280,N,Y,Y,;
12913,2,189811,Y,N,Y,;
12913,12,98413,Y,N,Y,;
12913,9,106130,Y,N,Y,;
12913,2,98561,Y,N,Y,;
12913,11,97138,Y,N,Y,;
12913,9,97000,Y,N,Y,;
12913,7,178642,Y,N,Y,;
12913,9,97223,Y,N,Y,;
12913,8,97871,Y,N,Y,;
12913,2,98369,Y,N,Y,;
12913,7,97537,Y,N,Y,;
12913,12,97257,Y,N,Y,;
12913,7,97867,Y,N,Y,;
12913,21,97751,Y,N,Y,;
12913,15,97456,Y,N,Y,;
12913,32,98205,Y,N,Y,;
12913,38,98454,Y,N,Y,;
12913,37,98390,Y,N,Y,;
12913,38,187227,Y,N,Y,;
12913,33,98248,Y,N,Y,;
12913,21,97753,Y,N,Y,;
12913,26,98559,Y,N,Y,;
12913,19,97668,Y,N,Y,;
12913,25,97929,Y,N,Y,;
12913,17,97564,Y,N,Y,;
12913,42,98685,Y,N,Y,;
12913,45,96874,Y,N,Y,;
12913,51,97184,Y,N,Y,;
12913,45,96873,Y,N,Y,;
12913,18,97617,Y,N,Y,;
12913,24,97891,Y,N,Y,;
12913,14,97394,Y,N,Y,;
12913,16,97564,Y,Y,N,;
12913,18,97564,N,Y,Y,;
12913,25,98559,Y,Y,N,;
12913,27,98559,N,Y,Y,;
12913,36,98388,Y,N,Y,;
12913,3,98208,N,Y,Y,;
12913,10,98015,Y,Y,N,;
12913,12,98015,N,Y,Y,;
12913,6,178642,Y,Y,N,;
12913,8,178642,N,Y,Y,;
12913,8,97223,Y,Y,N,;
12913,10,97223,N,Y,Y,;
12913,8,97000,Y,Y,N,;
12913,10,97000,N,Y,Y,;
12913,11,98413,Y,Y,N,;
12913,13,98413,N,Y,Y,;
12913,8,106130,Y,Y,N,;
12913,10,106130,N,Y,Y,;
12913,6,97867,Y,Y,N,;
12913,8,97867,N,Y,Y,;
12913,11,97257,Y,Y,N,;
12913,13,97257,N,Y,Y,;
12913,13,97394,Y,Y,N,;
