FACILITY_ID,TOWER_ID,FAC_CALLSIGN,FAC_CHANNEL,FAC_SERVICE,FAC_ZONE,DMA_STATE,DMA_CITY,COUNTRY,SERVICE_POPULATION,LATITUDE,LONGITUDE,NETWORK_AFFIL,STATION_STATUS,STATION_FLAG,,,END_OF_LINE                                                                                                                                                                                               
180421,40184,VACANT              ,42,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.3833333,105.533333,                                                                                                    ,                    ,C                   ,,,;
180422,40182,VACANT              ,43,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.3902778,105.927222,                                                                                                    ,                    ,C                   ,,,;
180423,40179,VACANT              ,47,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.6452778,105.768333,                                                                                                    ,                    ,C                   ,,,;
180424,40198,VACANT              ,18,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.1166667,101.666667,                                                                                                    ,                    ,C                   ,,,;
180425,40198,VACANT              ,40,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.1166667,101.666667,                                                                                                    ,                    ,C                   ,,,;
180426,40072,CICC-TV             ,7,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.05,102.055,                                                                                                    ,                    ,C                   ,,,;
180427,40072,CBKT-9              ,13,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.05,102.055,                                                                                                    ,                    ,C                   ,,,;
180428,40111,VACANT              ,16,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.8833333,102.083333,                                                                                                    ,                    ,C                   ,,,;
180429,40072,VACANT              ,18,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.05,102.055,                                                                                                    ,                    ,C                   ,,,;
180430,40072,VACANT              ,22,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.05,102.055,                                                                                                    ,                    ,C                   ,,,;
180431,40072,VACANT              ,32,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.05,102.055,                                                                                                    ,                    ,C                   ,,,;
180432,40111,VACANT              ,46,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.8833333,102.083333,                                                                                                    ,                    ,C                   ,,,;
180433,40313,VACANT              ,34,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.2333333,102.183333,                                                                                                    ,                    ,C                   ,,,;
180434,40303,VACANT              ,3,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.7388889,107.265,                                                                                                    ,                    ,C                   ,,,;
180435,40303,CBCP-TV             ,8,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.7388889,107.265,                                                                                                    ,                    ,C                   ,,,;
180436,40303,VACANT              ,19,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.7388889,107.265,                                                                                                    ,                    ,C                   ,,,;
180437,40303,CBKFT-7             ,22,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.7388889,107.265,                                                                                                    ,                    ,C                   ,,,;
180438,40303,VACANT              ,44,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.7388889,107.265,                                                                                                    ,                    ,C                   ,,,;
180439,40187,VACANT              ,2,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.4477778,104.5,                                                                                                    ,                    ,C                   ,,,;
180440,40187,CKCK-TV             ,8,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.4477778,104.5,                                                                                                    ,                    ,C                   ,,,;
180442,40180,CFRE-TV             ,11,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.5955556,105.07,                                                                                                    ,                    ,C                   ,,,;
180443,40186,CBKFT               ,13,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.4827778,104.505556,                                                                                                    ,                    ,C                   ,,,;
180444,40187,VACANT              ,18,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.4477778,104.5,                                                                                                    ,                    ,C                   ,,,;
180445,40188,VACANT              ,20,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.4166667,104.65,                                                                                                    ,                    ,C                   ,,,;
180446,40186,VACANT              ,26,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.4827778,104.505556,                                                                                                    ,                    ,C                   ,,,;
180448,40188,VACANT              ,32,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.4166667,104.65,                                                                                                    ,                    ,C                   ,,,;
180449,40188,VACANT              ,33,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.4166667,104.65,                                                                                                    ,                    ,C                   ,,,;
180451,40181,VACANT              ,40,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.5955556,105.069167,                                                                                                    ,                    ,C                   ,,,;
180452,40188,VACANT              ,44,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.4166667,104.65,                                                                                                    ,                    ,C                   ,,,;
180453,40188,VACANT              ,46,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.4166667,104.65,                                                                                                    ,                    ,C                   ,,,;
180461,40188,VACANT              ,51,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.4166667,104.65,                                                                                                    ,                    ,C                   ,,,;
180462,40178,CBKT-5              ,10,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.7402778,106.909444,                                                                                                    ,                    ,C                   ,,,;
180463,40177,VACANT              ,15,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.9,106.866667,                                                                                                    ,                    ,C                   ,,,;
180464,40177,VACANT              ,22,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.9,106.866667,                                                                                                    ,                    ,C                   ,,,;
180465,40177,VACANT              ,25,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.9,106.866667,                                                                                                    ,                    ,C                   ,,,;
180466,40177,VACANT              ,38,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.9,106.866667,                                                                                                    ,                    ,C                   ,,,;
180467,40178,VACANT              ,49,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.7402778,106.909444,                                                                                                    ,                    ,C                   ,,,;
180468,40104,VACANT              ,32,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.55,108,                                                                                                    ,                    ,C                   ,,,;
180469,40104,VACANT              ,40,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.55,108,                                                                                                    ,                    ,C                   ,,,;
180470,40066,VACANT              ,4,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.1744444,106.434444,                                                                                                    ,                    ,C                   ,,,;
180472,40066,CBKST               ,11,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.1744444,106.434444,                                                                                                    ,                    ,C                   ,,,;
180473,40066,CBKFT-1             ,13,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.1744444,106.434444,                                                                                                    ,                    ,C                   ,,,;
180474,40066,VACANT              ,17,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.1744444,106.434444,                                                                                                    ,                    ,C                   ,,,;
180475,40067,VACANT              ,19,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.1166667,106.633333,                                                                                                    ,                    ,C                   ,,,;
180476,40067,VACANT              ,21,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.1166667,106.633333,                                                                                                    ,                    ,C                   ,,,;
180477,40067,VACANT              ,26,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.1166667,106.633333,                                                                                                    ,                    ,C                   ,,,;
180478,40067,VACANT              ,28,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.1166667,106.633333,                                                                                                    ,                    ,C                   ,,,;
180479,40067,VACANT              ,34,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.1166667,106.633333,                                                                                                    ,                    ,C                   ,,,;
180480,40067,VACANT              ,36,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.1166667,106.633333,                                                                                                    ,                    ,C                   ,,,;
180481,40066,VACANT              ,39,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.1744444,106.434444,                                                                                                    ,                    ,C                   ,,,;
180482,40066,CFSK-TV             ,42,DT   , ,                                                  ,                                                  ,CA                  ,                  ,52.1744444,106.434444,                                                                                                    ,                    ,C                   ,,,;
180483,40302,CBCP-TV             ,7,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.5586111,108.463333,                                                                                                    ,                    ,C                   ,,,;
180484,40301,VACANT              ,15,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.6666667,108.416667,                                                                                                    ,                    ,C                   ,,,;
180485,40302,VACANT              ,16,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.5586111,108.463333,                                                                                                    ,                    ,C                   ,,,;
180486,40301,VACANT              ,38,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.6666667,108.416667,                                                                                                    ,                    ,C                   ,,,;
180487,40103,VACANT              ,3,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.6819444,108.5125,                                                                                                    ,                    ,C                   ,,,;
180488,40102,CBKST-1             ,9,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.6802778,108.715,                                                                                                    ,                    ,C                   ,,,;
180489,40101,VACANT              ,24,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.7166667,108.483333,                                                                                                    ,                    ,C                   ,,,;
180490,40102,VACANT              ,45,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.6802778,108.715,                                                                                                    ,                    ,C                   ,,,;
180491,40103,CFQC-TV             ,51,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.6819444,108.5125,                                                                                                    ,                    ,C                   ,,,;
180492,40174,CBKT-4              ,5,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.3388889,107.79,                                                                                                    ,                    ,C                   ,,,;
180493,40175,CKMC-TV             ,12,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.3086111,107.876389,                                                                                                    ,                    ,C                   ,,,;
180498,40176,VACANT              ,28,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.2833333,107.833333,                                                                                                    ,                    ,C                   ,,,;
180499,40176,VACANT              ,30,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.2833333,107.833333,                                                                                                    ,                    ,C                   ,,,;
180500,40176,VACANT              ,31,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.2833333,107.833333,                                                                                                    ,                    ,C                   ,,,;
180501,40175,VACANT              ,35,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.3086111,107.876389,                                                                                                    ,                    ,C                   ,,,;
180502,40174,VACANT              ,41,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.3388889,107.79,                                                                                                    ,                    ,C                   ,,,;
180503,40176,VACANT              ,48,DT   , ,                                                  ,                                                  ,CA                  ,                  ,50.2833333,107.833333,                                                                                                    ,                    ,C                   ,,,;
180504,40311,VACANT              ,3,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.8102778,102.687222,                                                                                                    ,                    ,C                   ,,,;
180505,40311,CBKT-7              ,46,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.8102778,102.687222,                                                                                                    ,                    ,C                   ,,,;
180506,40107,VACANT              ,10,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.6666667,105.466667,                                                                                                    ,                    ,C                   ,,,;
180507,40107,VACANT              ,23,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.6666667,105.466667,                                                                                                    ,                    ,C                   ,,,;
180508,40308,VACANT              ,5,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.6666667,103.85,                                                                                                    ,                    ,C                   ,,,;
180509,40308,VACANT              ,23,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.6666667,103.85,                                                                                                    ,                    ,C                   ,,,;
180510,40307,CKCK-TV             ,6,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.3494444,105.635556,                                                                                                    ,                    ,C                   ,,,;
180511,40306,CBKT-2              ,10,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.3861111,105.671389,                                                                                                    ,                    ,C                   ,,,;
180512,40306,CBKFT-8             ,21,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.3861111,105.671389,                                                                                                    ,                    ,C                   ,,,;
180513,40307,VACANT              ,34,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.3494444,105.635556,                                                                                                    ,                    ,C                   ,,,;
180514,40306,VACANT              ,38,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.3861111,105.671389,                                                                                                    ,                    ,C                   ,,,;
180515,40306,VACANT              ,50,DT   , ,                                                  ,                                                  ,CA                  ,                  ,49.3861111,105.671389,                                                                                                    ,                    ,C                   ,,,;
180516,40109,VACANT              ,3,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.7833333,104.166667,                                                                                                    ,                    ,C                   ,,,;
180517,40110,CBKT-8              ,6,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.7083333,104.298611,                                                                                                    ,                    ,C                   ,,,;
180518,40110,CIWH-TV             ,12,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.7083333,104.298611,                                                                                                    ,                    ,C                   ,,,;
180519,40110,VACANT              ,25,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.7083333,104.298611,                                                                                                    ,                    ,C                   ,,,;
180520,40110,VACANT              ,27,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.7083333,104.298611,                                                                                                    ,                    ,C                   ,,,;
180521,40109,VACANT              ,41,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.7833333,104.166667,                                                                                                    ,                    ,C                   ,,,;
180522,40114,CBKT-6              ,5,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.2091667,102.733056,                                                                                                    ,                    ,C                   ,,,;
180523,40114,CICC-TV             ,10,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.2091667,102.733056,                                                                                                    ,                    ,C                   ,,,;
180524,40113,VACANT              ,14,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.2166667,102.466667,                                                                                                    ,                    ,C                   ,,,;
180525,40114,VACANT              ,23,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.2091667,102.733056,                                                                                                    ,                    ,C                   ,,,;
180526,40113,VACANT              ,30,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.2166667,102.466667,                                                                                                    ,                    ,C                   ,,,;
180527,40113,VACANT              ,34,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.2166667,102.466667,                                                                                                    ,                    ,C                   ,,,;
180528,40113,VACANT              ,38,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.2166667,102.466667,                                                                                                    ,                    ,C                   ,,,;
180529,40114,VACANT              ,48,DT   , ,                                                  ,                                                  ,CA                  ,                  ,51.2091667,102.733056,                                                                                                    ,                    ,C                   ,,,;
180530,40004,VACANT              ,8,DT   , ,                                                  ,                                                  ,CA                  ,                  ,64.4,140.6,                                                                                                    ,                    ,C                   ,,,;
180531,40004,VACANT              ,22,DT   , ,                                                  ,                                                  ,CA                  ,                  ,64.4,140.6,                                                                                                    ,                    ,C                   ,,,;
180532,40003,VACANT              ,51,DT   , ,                                                  ,                                                  ,CA                  ,                  ,64.4019444,140.613889,                                                                                                    ,                    ,C                   ,,,;
180533,40005,VACANT              ,3,DT   , ,                                                  ,                                                  ,CA                  ,                  ,64.0666667,139.425,                                                                                                    ,                    ,C                   ,,,;
180534,40008,CBDDT               ,7,DT   , ,                                                  ,                                                  ,CA                  ,                  ,64.0580556,139.413611,                                                                                                    ,                    ,C                   ,,,;
180535,40006,VACANT              ,10,DT   , ,                                                  ,                                                  ,CA                  ,                  ,64.0597222,139.426667,                                                                                                    ,                    ,C                   ,,,;
180536,40007,VACANT              ,14,DT   , ,                                                  ,                                                  ,CA                  ,                  ,64.05,139.416667,                                                                                                    ,                    ,C                   ,,,;
180537,40007,VACANT              ,15,DT   , ,                                                  ,                                                  ,CA                  ,                  ,64.05,139.416667,                                                                                                    ,                    ,C                   ,,,;
180538,40007,VACANT              ,19,DT   , ,                                                  ,                                                  ,CA                  ,                  ,64.05,139.416667,                                                                                                    ,                    ,C                   ,,,;
180539,40005,VACANT              ,20,DT   , ,                                                  ,                                                  ,CA                  ,                  ,64.0666667,139.425,                                                                                                    ,                    ,C                   ,,,;
180540,40008,VACANT              ,36,DT   , ,                                                  ,                                                  ,CA                  ,                  ,64.0580556,139.413611,                                                                                                    ,                    ,C                   ,,,;
180541,40006,VACANT              ,38,DT   , ,                                                  ,                                                  ,CA                  ,                  ,64.0597222,139.426667,                                                                                                    ,                    ,C                   ,,,;
180542,40009,VACANT              ,9,DT   , ,                                                  ,                                                  ,CA                  ,                  ,63.9261111,135.483333,                                                                                                    ,                    ,C                   ,,,;
180543,40010,VACANT              ,15,DT   , ,                                                  ,                                                  ,CA                  ,                  ,63.9166667,135.483333,                                                                                                    ,                    ,C                   ,,,;
180544,40010,VACANT              ,23,DT   , ,                                                  ,                                                  ,CA                  ,                  ,63.9166667,135.483333,                                                                                                    ,                    ,C                   ,,,;
180545,40009,VACANT              ,35,DT   , ,                                                  ,                                                  ,CA                  ,                  ,63.9261111,135.483333,                                                                                                    ,                    ,C                   ,,,;
180546,40014,VACANT              ,3,DT   , ,                                                  ,                                                  ,CA                  ,                  ,62.2333333,133.333333,                                                                                                    ,                    ,C                   ,,,;
180547,40015,VACANT              ,8,DT   , ,                                                  ,                                                  ,CA                  ,                  ,62.2297222,133.333333,                                                                                                    ,                    ,C                   ,,,;
180548,40014,VACANT              ,13,DT   , ,                                                  ,                                                  ,CA                  ,                  ,62.2333333,133.333333,                                                                                                    ,                    ,C                   ,,,;
180549,40015,VACANT              ,15,DT   , ,                                                  ,                                                  ,CA                  ,                  ,62.2297222,133.333333,                                                                                                    ,                    ,C                   ,,,;
180550,40012,VACANT              ,13,DT   , ,                                                  ,                                                  ,CA                  ,                  ,63.9152778,135.397222,                                                                                                    ,                    ,C                   ,,,;
180551,40012,VACANT              ,21,DT   , ,                                                  ,                                                  ,CA                  ,                  ,63.9152778,135.397222,                                                                                                    ,                    ,C                   ,,,;
180552,40011,VACANT              ,25,DT   , ,                                                  ,                                                  ,CA                  ,                  ,63.9166667,135.3,                                                                                                    ,                    ,C                   ,,,;
180553,40013,VACANT              ,2,DT   , ,                                                  ,                                                  ,CA                  ,                  ,63.5833333,135.9,                                                                                                    ,                    ,C                   ,,,;
180554,40013,VACANT              ,7,DT   , ,                                                  ,                                                  ,CA                  ,                  ,63.5833333,135.9,                                                                                                    ,                    ,C                   ,,,;
180555,40013,VACANT              ,27,DT   , ,                                                  ,                                                  ,CA                  ,                  ,63.5833333,135.9,                                                                                                    ,                    ,C                   ,,,;
180556,40013,VACANT              ,50,DT   , ,                                                  ,                                                  ,CA                  ,                  ,63.5833333,135.9,                                                                                                    ,                    ,C                   ,,,;
180557,40020,VACANT              ,2,DT   , ,                                                  ,                                                  ,CA                  ,                  ,60.1166667,128.8,                                                                                                    ,                    ,C                   ,,,;
180558,40021,VACANT              ,7,DT   , ,                                                  ,                                                  ,CA                  ,                  ,60.0644444,128.714444,                                                                                                    ,                    ,C                   ,,,;
180559,40021,CBDAT               ,8,DT   , ,                                                  ,                                                  ,CA                  ,                  ,60.0644444,128.714444,                                                                                                    ,                    ,C                   ,,,;
180560,40020,VACANT              ,13,DT   , ,                                                  ,                                                  ,CA                  ,                  ,60.1166667,128.8,                                                                                                    ,                    ,C                   ,,,;
180561,40017,VACANT              ,2,DT   , ,                                                  ,                                                  ,CA                  ,                  ,60.7,135.091667,                                                                                                    ,                    ,C                   ,,,;
180562,40018,CFWH-TV             ,6,DT   , ,                                                  ,                                                  ,CA                  ,                  ,60.6597222,134.882222,                                                                                                    ,                    ,C                   ,,,;
