FACILITY_ID,FAC_CHANNEL,COUNTRY,TOWER_ID,SERVICE_POPULATION,
179665,8,CA                  ,40600,                  ,
179666,3,CA                  ,40688,                  ,
179667,10,CA                  ,40688,                  ,
179668,14,CA                  ,40687,                  ,
179669,16,CA                  ,40688,                  ,
179670,22,CA                  ,40687,                  ,
179671,42,CA                  ,40688,                  ,
179672,46,CA                  ,40687,                  ,
179673,50,CA                  ,40688,                  ,
179674,19,CA                  ,40595,                  ,
179675,20,CA                  ,40596,                  ,
179676,9,CA                  ,40696,                  ,
179677,15,CA                  ,40696,                  ,
179678,26,CA                  ,40696,                  ,
179679,33,CA                  ,40696,                  ,
179680,39,CA                  ,40697,                  ,
179681,29,CA                  ,40503,                  ,
179682,50,CA                  ,40503,                  ,
179683,34,CA                  ,40732,                  ,
179684,30,CA                  ,40700,                  ,
179685,31,CA                  ,40706,                  ,
179686,39,CA                  ,40706,                  ,
179687,7,CA                  ,40458,                  ,
179688,8,CA                  ,40458,                  ,
179689,9,CA                  ,40458,                  ,
179690,13,CA                  ,40460,                  ,
179691,18,CA                  ,40460,                  ,
179692,26,CA                  ,40458,                  ,
179693,39,CA                  ,40459,                  ,
179694,43,CA                  ,40458,                  ,
179695,50,CA                  ,40459,                  ,
179696,12,CA                  ,40756,                  ,
179697,33,CA                  ,40756,                  ,
179698,42,CA                  ,40756,                  ,
179699,10,CA                  ,40695,                  ,
179700,44,CA                  ,40695,                  ,
179701,48,CA                  ,40682,                  ,
179704,28,CA                  ,40618,                  ,
179705,29,CA                  ,40618,                  ,
179706,31,CA                  ,40618,                  ,
179708,47,CA                  ,40618,                  ,
179709,18,CA                  ,40523,                  ,
179710,27,CA                  ,40522,                  ,
179711,49,CA                  ,40698,                  ,
179712,19,CA                  ,40365,                  ,
179713,22,CA                  ,40365,                  ,
179714,6,CA                  ,40353,                  ,
179715,9,CA                  ,40353,                  ,
179716,27,CA                  ,40352,                  ,
179717,43,CA                  ,40352,                  ,
179718,45,CA                  ,40353,                  ,
179719,47,CA                  ,40353,                  ,
179720,3,CA                  ,40499,                  ,
179721,7,CA                  ,40502,                  ,
179722,12,CA                  ,40501,                  ,
179723,30,CA                  ,40499,                  ,
179724,36,CA                  ,40500,                  ,
179725,48,CA                  ,40770,                  ,
179726,5,CA                  ,40388,                  ,
179727,15,CA                  ,40389,                  ,
179728,41,CA                  ,40389,                  ,
179729,48,CA                  ,40388,                  ,
179730,14,CA                  ,40597,                  ,
179731,7,CA                  ,40354,                  ,
179732,13,CA                  ,40354,                  ,
179733,33,CA                  ,40354,                  ,
179734,48,CA                  ,40354,                  ,
179735,50,CA                  ,40724,                  ,
179736,12,CA                  ,40461,                  ,
179737,22,CA                  ,40462,                  ,
179738,23,CA                  ,40462,                  ,
179739,29,CA                  ,40462,                  ,
179740,36,CA                  ,40461,                  ,
179741,21,CA                  ,40594,                  ,
179742,41,CA                  ,40594,                  ,
179743,11,CA                  ,40740,                  ,
179744,15,CA                  ,40740,                  ,
179745,36,CA                  ,40740,                  ,
179746,50,CA                  ,40678,                  ,
179747,31,CA                  ,40614,                  ,
179748,39,CA                  ,40614,                  ,
179749,48,CA                  ,40614,                  ,
179750,4,CA                  ,40358,                  ,
179751,5,CA                  ,40358,                  ,
179752,7,CA                  ,40358,                  ,
179753,40,CA                  ,40358,                  ,
179754,41,CA                  ,40358,                  ,
179755,42,CA                  ,40358,                  ,
179756,8,CA                  ,40588,                  ,
179757,11,CA                  ,40590,                  ,
179758,13,CA                  ,40589,                  ,
179759,40,CA                  ,40590,                  ,
179760,45,CA                  ,40588,                  ,
179761,2,CA                  ,40363,                  ,
179762,8,CA                  ,40364,                  ,
179763,10,CA                  ,40363,                  ,
179764,12,CA                  ,40364,                  ,
179765,15,CA                  ,40362,                  ,
179766,17,CA                  ,40363,                  ,
179767,18,CA                  ,40362,                  ,
179768,19,CA                  ,40362,                  ,
179769,26,CA                  ,40360,                  ,
179774,2,CA                  ,40348,                  ,
179775,8,CA                  ,40348,                  ,
179776,13,CA                  ,40347,                  ,
179777,14,CA                  ,40350,                  ,
179778,16,CA                  ,40347,                  ,
179779,35,CA                  ,40349,                  ,
179780,36,CA                  ,40349,                  ,
179781,38,CA                  ,40349,                  ,
179782,39,CA                  ,40349,                  ,
179783,44,CA                  ,40350,                  ,
179784,50,CA                  ,40348,                  ,
179785,11,CA                  ,40704,                  ,
179786,19,CA                  ,40703,                  ,
179787,23,CA                  ,40703,                  ,
179788,32,CA                  ,40702,                  ,
179789,36,CA                  ,40702,                  ,
179790,38,CA                  ,40702,                  ,
179791,48,CA                  ,40703,                  ,
179792,13,CA                  ,40729,                  ,
179793,17,CA                  ,40731,                  ,
179794,28,CA                  ,40731,                  ,
179795,29,CA                  ,40731,                  ,
179796,39,CA                  ,40727,                  ,
179797,6,CA                  ,40585,                  ,
179798,16,CA                  ,40585,                  ,
179799,3,CA                  ,40761,                  ,
179800,7,CA                  ,40761,                  ,
179802,14,CA                  ,40762,                  ,
179804,19,CA                  ,40761,                  ,
179805,20,CA                  ,40761,                  ,
179806,23,CA                  ,40761,                  ,
179807,24,CA                  ,40766,                  ,
179808,38,CA                  ,40761,                  ,
179809,48,CA                  ,40761,                  ,
179810,49,CA                  ,40761,                  ,
179811,51,CA                  ,40766,                  ,
179812,8,CA                  ,40355,                  ,
179813,15,CA                  ,40356,                  ,
179814,20,CA                  ,40357,                  ,
179815,26,CA                  ,40357,                  ,
179816,28,CA                  ,40355,                  ,
179817,36,CA                  ,40356,                  ,
179818,11,CA                  ,40397,                  ,
179819,44,CA                  ,40397,                  ,
179820,19,CA                  ,40519,                  ,
179821,26,CA                  ,40520,                  ,
179822,30,CA                  ,40520,                  ,
179824,43,CA                  ,40520,                  ,
179825,48,CA                  ,40519,                  ,
179826,48,CA                  ,40598,                  ,
179827,31,CA                  ,40599,                  ,
179828,33,CA                  ,40599,                  ,
179829,42,CA                  ,40599,                  ,
179830,46,CA                  ,40599,                  ,
179831,7,CA                  ,40683,                  ,
179832,27,CA                  ,40683,                  ,
179833,23,CA                  ,40683,                  ,
179834,14,CA                  ,40396,                  ,
179835,16,CA                  ,40396,                  ,
179836,24,CA                  ,40396,                  ,
179837,26,CA                  ,40396,                  ,
179838,42,CA                  ,40768,                  ,
179839,2,CA                  ,40515,                  ,
179842,4,CA                  ,40517,                  ,
179843,6,CA                  ,40518,                  ,
179844,10,CA                  ,40517,                  ,
179845,22,CA                  ,40515,                  ,
179846,32,CA                  ,40515,                  ,
179847,38,CA                  ,40517,                  ,
179848,41,CA                  ,40514,                  ,
179849,50,CA                  ,40514,                  ,
179850,29,CA                  ,40361,                  ,
179851,30,CA                  ,40361,                  ,
179852,15,CA                  ,40684,                  ,
179853,21,CA                  ,40684,                  ,
179854,31,CA                  ,40686,                  ,
179855,43,CA                  ,40686,                  ,
179856,22,CA                  ,40744,                  ,
179857,48,CA                  ,40744,                  ,
179859,6,CA                  ,40606,                  ,
179860,9,CA                  ,40606,                  ,
179861,11,CA                  ,40610,                  ,
179862,12,CA                  ,40606,                  ,
179866,22,CA                  ,40610,                  ,
179867,24,CA                  ,40606,                  ,
179868,25,CA                  ,40606,                  ,
179869,27,CA                  ,40610,                  ,
179870,33,CA                  ,40606,                  ,
179871,42,CA                  ,40610,                  ,
179872,43,CA                  ,40610,                  ,
179873,50,CA                  ,40610,                  ,
179874,4,CA                  ,40677,                  ,
179875,11,CA                  ,40676,                  ,
179876,12,CA                  ,40676,                  ,
179877,26,CA                  ,40677,                  ,
179878,6,CA                  ,40731,                  ,
179879,31,CA                  ,40587,                  ,
179880,41,CA                  ,40587,                  ,
179881,42,CA                  ,40587,                  ,
179882,3,CA                  ,40524,                  ,
179883,5,CA                  ,40593,                  ,
179885,16,CA                  ,40593,                  ,
179886,28,CA                  ,40593,                  ,
179887,29,CA                  ,40593,                  ,
179888,36,CA                  ,40593,                  ,
179889,39,CA                  ,40524,                  ,
179890,47,CA                  ,40593,                  ,
179893,34,CA                  ,40685,                  ,
179894,36,CA                  ,40685,                  ,
179895,50,CA                  ,40685,                  ,
179896,51,CA                  ,40685,                  ,
179897,12,CA                  ,40691,                  ,
179898,18,CA                  ,40692,                  ,
179899,24,CA                  ,40693,                  ,
179900,27,CA                  ,40694,                  ,
179901,34,CA                  ,40691,                  ,
179902,35,CA                  ,40690,                  ,
179903,42,CA                  ,40693,                  ,
179904,3,CA                  ,40705,                  ,
179905,48,CA                  ,40705,                  ,
179906,7,CA                  ,40129,                  ,
179907,10,CA                  ,40129,                  ,
179908,20,MX                  ,80023,                  ,
179909,20,CA                  ,40129,                  ,
179910,49,CA                  ,40129,                  ,
179911,26,CA                  ,40601,                  ,
179912,27,CA                  ,40755,                  ,
179913,34,CA                  ,40753,                  ,
179914,46,CA                  ,40753,                  ,
179915,17,CA                  ,40753,                  ,
179916,29,CA                  ,40754,                  ,
179917,2,CA                  ,40584,                  ,
179918,5,CA                  ,40495,                  ,
179919,7,CA                  ,40496,                  ,
179920,12,CA                  ,40496,                  ,
179921,13,CA                  ,40495,                  ,
179922,15,CA                  ,40496,                  ,
179923,16,CA                  ,40496,                  ,
179924,19,CA                  ,40497,                  ,
179925,20,CA                  ,40495,                  ,
179926,21,CA                  ,40495,                  ,
179927,25,CA                  ,40495,                  ,
179928,26,CA                  ,40496,                  ,
179929,32,CA                  ,40496,                  ,
179930,38,CA                  ,40496,                  ,
179931,44,CA                  ,40497,                  ,
179932,46,CA                  ,40497,                  ,
179933,12,CA                  ,40212,                  ,
179934,51,CA                  ,40212,                  ,
179935,47,CA                  ,40604,                  ,
179936,6,CA                  ,40760,                  ,
179937,22,CA                  ,40760,                  ,
179938,46,CA                  ,40730,                  ,
179939,7,CA                  ,40512,                  ,
179940,15,CA                  ,40512,                  ,
179941,29,CA                  ,40513,                  ,
179942,42,CA                  ,40513,                  ,
179943,5,CA                  ,40504,                  ,
179944,8,CA                  ,40504,                  ,
179945,9,CA                  ,40504,                  ,
179946,11,CA                  ,40509,                  ,
179947,13,CA                  ,40508,                  ,
179948,19,CA                  ,40506,                  ,
179949,20,CA                  ,40506,                  ,
179950,25,CA                  ,40506,                  ,
179951,35,CA                  ,40504,                  ,
179952,39,CA                  ,40506,                  ,
179953,41,CA                  ,40506,                  ,
179954,43,CA                  ,40505,                  ,
179955,45,CA                  ,40505,                  ,
179956,46,CA                  ,40505,                  ,
179957,47,CA                  ,40508,                  ,
179958,50,CA                  ,40509,                  ,
179959,18,CA                  ,40464,                  ,
179960,44,CA                  ,40465,                  ,
179961,51,CA                  ,40465,                  ,
179962,36,CA                  ,40498,                  ,
179963,2,CA                  ,40394,                  ,
179964,4,CA                  ,40394,                  ,
179965,7,CA                  ,40393,                  ,
179966,9,CA                  ,40393,                  ,
179967,12,CA                  ,40393,                  ,
179968,14,CA                  ,40395,                  ,
179969,30,CA                  ,40395,                  ,
179970,39,CA                  ,40395,                  ,
179971,46,CA                  ,40394,                  ,
179972,49,CA                  ,40394,                  ,
179973,51,CA                  ,40395,                  ,
179974,3,CA                  ,40402,                  ,
179975,6,CA                  ,40402,                  ,
179976,7,CA                  ,40401,                  ,
179977,11,CA                  ,40401,                  ,
179978,9,CA                  ,40401,                  ,
179979,13,CA                  ,40401,                  ,
179980,14,CA                  ,40401,                  ,
179981,21,CA                  ,40400,                  ,
179982,25,CA                  ,40400,                  ,
179983,27,CA                  ,40402,                  ,
179984,30,CA                  ,40400,                  ,
179985,31,CA                  ,40400,                  ,
179986,44,CA                  ,40401,                  ,
179987,45,CA                  ,40400,                  ,
179988,48,CA                  ,40402,                  ,
179989,5,CA                  ,40735,                  ,
179991,8,CA                  ,40735,                  ,
179993,19,CA                  ,40735,                  ,
179994,20,CA                  ,40735,                  ,
179995,21,CA                  ,40738,                  ,
179996,25,CA                  ,40735,                  ,
179997,30,CA                  ,40738,                  ,
179998,40,CA                  ,40735,                  ,
179999,41,CA                  ,40735,                  ,
180000,44,CA                  ,40738,                  ,
180001,47,CA                  ,40735,                  ,
180002,51,CA                  ,40735,                  ,
180003,4,CA                  ,40699,                  ,
180004,40,CA                  ,40699,                  ,
180005,14,CA                  ,40351,                  ,
180006,20,CA                  ,40351,                  ,
180007,42,CA                  ,40351,                  ,
180008,6,CA                  ,40457,                  ,
180012,7,CA                  ,40399,                  ,
180013,9,CA                  ,40399,                  ,
180014,16,CA                  ,40399,                  ,
180015,21,CA                  ,40457,                  ,
180016,27,CA                  ,40457,                  ,
180017,45,CA                  ,40399,                  ,
180018,51,CA                  ,40399,                  ,
180019,42,CA                  ,40769,                  ,
180020,50,CA                  ,40769,                  ,
180021,16,CA                  ,40759,                  ,
180022,47,CA                  ,40759,                  ,
180023,12,CA                  ,40398,                  ,
180024,34,CA                  ,40398,                  ,
180025,2,CA                  ,40675,                  ,
180026,17,CA                  ,40675,                  ,
180027,20,CA                  ,40681,                  ,
180028,35,CA                  ,40681,                  ,
180030,26,CA                  ,40751,                  ,
180031,32,CA                  ,40758,                  ,
180032,35,CA                  ,40758,                  ,
180033,8,CA                  ,40679,                  ,
180034,33,CA                  ,40679,                  ,
180035,45,CA                  ,40680,                  ,
180036,31,CA                  ,40733,                  ,
180037,3,CA                  ,40581,                  ,
180039,10,CA                  ,40579,                  ,
180040,13,CA                  ,40582,                  ,
180041,14,CA                  ,40581,                  ,
180042,22,CA                  ,40582,                  ,
180043,25,CA                  ,40581,                  ,
180044,31,CA                  ,40582,                  ,
180047,32,CA                  ,40582,                  ,
180049,43,CA                  ,40577,                  ,
180050,45,CA                  ,40579,                  ,
180051,4,CA                  ,40570,                  ,
180052,5,CA                  ,40570,                  ,
180053,9,CA                  ,40570,                  ,
180055,33,CA                  ,40570,                  ,
180056,35,CA                  ,40570,                  ,
180057,34,CA                  ,40576,                  ,
180058,40,CA                  ,40576,                  ,
180059,23,CA                  ,40409,                  ,
180060,29,CA                  ,40409,                  ,
180061,30,CA                  ,40410,                  ,
180062,32,CA                  ,40410,                  ,
180063,35,CA                  ,40409,                  ,
180064,50,CA                  ,40409,                  ,
180065,31,CA                  ,40635,                  ,
180066,18,CA                  ,40471,                  ,
180067,30,CA                  ,40471,                  ,
180068,7,CA                  ,40369,                  ,
180069,9,CA                  ,40366,                  ,
180070,10,CA                  ,40369,                  ,
180071,19,CA                  ,40367,                  ,
180072,21,CA                  ,40369,                  ,
180073,25,CA                  ,40366,                  ,
180074,28,CA                  ,40369,                  ,
180075,29,CA                  ,40368,                  ,
180076,31,CA                  ,40368,                  ,
180077,32,CA                  ,40369,                  ,
180078,33,CA                  ,40369,                  ,
180079,35,CA                  ,40368,                  ,
180080,12,CA                  ,40371,                  ,
180081,17,CA                  ,40370,                  ,
180082,41,CA                  ,40370,                  ,
180083,49,CA                  ,40371,                  ,
180084,3,CA                  ,40463,                  ,
180085,7,CA                  ,40463,                  ,
180086,24,CA                  ,40463,                  ,
180087,27,CA                  ,40463,                  ,
180088,6,CA                  ,40557,                  ,
180089,10,CA                  ,40557,                  ,
180090,16,CA                  ,40634,                  ,
180091,47,CA                  ,40634,                  ,
180092,21,CA                  ,40478,                  ,
180093,2,CA                  ,40437,                  ,
180095,15,CA                  ,40437,                  ,
180096,44,CA                  ,40437,                  ,
180097,47,CA                  ,40437,                  ,
180098,6,CA                  ,40453,                  ,
180099,8,CA                  ,40454,                  ,
180100,22,CA                  ,40454,                  ,
180101,23,CA                  ,40454,                  ,
180102,26,CA                  ,40453,                  ,
180103,11,CA                  ,40591,                  ,
180104,23,CA                  ,40591,                  ,
180105,2,CA                  ,40412,                  ,
180106,6,CA                  ,40415,                  ,
180108,16,CA                  ,40417,                  ,
180109,21,CA                  ,40414,                  ,
180110,24,CA                  ,40411,                  ,
180111,40,CA                  ,40411,                  ,
180112,44,CA                  ,40411,                  ,
180114,46,CA                  ,40415,                  ,
180116,8,CA                  ,40376,                  ,
180117,11,CA                  ,40376,                  ,
180118,16,CA                  ,40376,                  ,
180119,28,CA                  ,40376,                  ,
180121,35,CA                  ,40547,                  ,
180122,29,CA                  ,40627,                  ,
180123,18,CA                  ,40441,                  ,
180124,28,CA                  ,40441,                  ,
180125,23,CA                  ,40477,                  ,
180126,4,CA                  ,40421,                  ,
180127,5,CA                  ,40421,                  ,
180128,15,CA                  ,40422,                  ,
180129,23,CA                  ,40422,                  ,
180130,34,CA                  ,40421,                  ,
180131,42,CA                  ,40421,                  ,
180132,29,CA                  ,40455,                  ,
180133,32,CA                  ,40455,                  ,
180134,7,CA                  ,40448,                  ,
180135,9,CA                  ,40449,                  ,
180136,18,CA                  ,40449,                  ,
180137,30,CA                  ,40448,                  ,
180138,33,CA                  ,40449,                  ,
180139,35,CA                  ,40449,                  ,
180141,6,CA                  ,40375,                  ,
180142,23,CA                  ,40375,                  ,
180144,31,CA                  ,40468,                  ,
180145,30,CA                  ,40606,                  ,
180146,34,CA                  ,40606,                  ,
180147,40,CA                  ,40606,                  ,
180148,43,CA                  ,40536,                  ,
180149,4,CA                  ,40416,                  ,
180151,13,CA                  ,40416,                  ,
180152,19,CA                  ,40413,                  ,
180153,38,CA                  ,40416,                  ,
180154,47,CA                  ,40413,                  ,
180155,51,CA                  ,40417,                  ,
180157,28,CA                  ,40472,                  ,
180158,3,CA                  ,40467,                  ,
180159,9,CA                  ,40467,                  ,
180160,11,CA                  ,40467,                  ,
180161,18,CA                  ,40467,                  ,
180162,24,CA                  ,40466,                  ,
180163,29,CA                  ,40467,                  ,
180164,50,CA                  ,40467,                  ,
180166,22,CA                  ,40555,                  ,
180167,30,CA                  ,40556,                  ,
180168,12,CA                  ,40640,                  ,
180169,26,CA                  ,40639,                  ,
180170,31,CA                  ,40640,                  ,
180171,35,CA                  ,40639,                  ,
180172,12,CA                  ,40377,                  ,
180173,42,CA                  ,40377,                  ,
180174,10,CA                  ,40214,                  ,
180175,46,CA                  ,40214,                  ,
180176,15,CA                  ,40530,                  ,
180177,31,CA                  ,40530,                  ,
180179,14,CA                  ,40430,                  ,
180180,24,CA                  ,40430,                  ,
180181,43,CA                  ,40431,                  ,
180184,51,CA                  ,40430,                  ,
180185,13,CA                  ,40434,                  ,
180186,16,CA                  ,40424,                  ,
180187,20,CA                  ,40424,                  ,
180188,36,CA                  ,40424,                  ,
180189,38,CA                  ,40424,                  ,
180190,3,CA                  ,40528,                  ,
180191,18,CA                  ,40529,                  ,
180192,21,CA                  ,40527,                  ,
180193,44,CA                  ,40528,                  ,
180194,48,CA                  ,40527,                  ,
180195,19,CA                  ,40373,                  ,
180196,27,CA                  ,40374,                  ,
180197,29,CA                  ,40374,                  ,
180198,31,CA                  ,40373,                  ,
180199,21,CA                  ,40552,                  ,
180200,2,CA                  ,40621,                  ,
180201,6,CA                  ,40621,                  ,
180202,10,CA                  ,40621,                  ,
180203,12,CA                  ,40621,                  ,
180205,19,CA                  ,40621,                  ,
180206,21,CA                  ,40621,                  ,
180207,26,CA                  ,40621,                  ,
180208,29,CA                  ,40620,                  ,
180209,35,CA                  ,40621,                  ,
180210,36,CA                  ,40621,                  ,
180211,49,CA                  ,40624,                  ,
180212,51,CA                  ,40621,                  ,
180213,16,CA                  ,40526,                  ,
180214,22,CA                  ,40526,                  ,
180215,23,CA                  ,40526,                  ,
180216,29,CA                  ,40525,                  ,
180217,33,CA                  ,40525,                  ,
180218,38,CA                  ,40525,                  ,
180219,11,CA                  ,40531,                  ,
180220,10,CA                  ,40444,                  ,
180221,39,CA                  ,40444,                  ,
180222,38,CA                  ,40446,                  ,
180223,45,CA                  ,40446,                  ,
180224,27,CA                  ,40445,                  ,
180225,11,CA                  ,40450,                  ,
180227,14,CA                  ,40450,                  ,
180228,40,CA                  ,40450,                  ,
180229,41,CA                  ,40450,                  ,
180230,44,CA                  ,40450,                  ,
180231,48,CA                  ,40450,                  ,
180232,22,CA                  ,40548,                  ,
180233,33,CA                  ,40548,                  ,
180234,7,CA                  ,40456,                  ,
180235,16,CA                  ,40456,                  ,
180236,19,CA                  ,40456,                  ,
180237,51,CA                  ,40456,                  ,
180238,2,CA                  ,40544,                  ,
180239,4,CA                  ,40545,                  ,
180240,5,CA                  ,40545,                  ,
180241,12,CA                  ,40542,                  ,
180242,15,CA                  ,40544,                  ,
180243,20,CA                  ,40542,                  ,
180244,25,CA                  ,40545,                  ,
180245,38,CA                  ,40543,                  ,
180246,39,CA                  ,40544,                  ,
180248,8,CA                  ,40521,                  ,
180249,31,CA                  ,40521,                  ,
180253,2,CA                  ,40429,                  ,
180254,11,CA                  ,40425,                  ,
180256,22,CA                  ,40425,                  ,
180257,27,CA                  ,40428,                  ,
180258,40,CA                  ,40425,                  ,
180259,45,CA                  ,40429,                  ,
180260,46,CA                  ,40426,                  ,
180261,2,CA                  ,40447,                  ,
180262,4,CA                  ,40447,                  ,
180263,5,CA                  ,40447,                  ,
180264,25,CA                  ,40447,                  ,
180265,46,CA                  ,40447,                  ,
180268,29,CA                  ,40474,                  ,
180269,41,CA                  ,40474,                  ,
180270,48,CA                  ,40474,                  ,
180271,50,CA                  ,40473,                  ,
180272,10,CA                  ,40408,                  ,
180273,14,CA                  ,40408,                  ,
180274,45,CA                  ,40407,                  ,
180275,3,CA                  ,40218,                  ,
180276,5,CA                  ,40216,                  ,
180277,7,CA                  ,40216,                  ,
180278,9,CA                  ,40217,                  ,
180279,11,CA                  ,40218,                  ,
180280,13,CA                  ,40218,                  ,
180281,14,CA                  ,40218,                  ,
180282,18,CA                  ,40217,                  ,
180283,20,CA                  ,40216,                  ,
180284,24,CA                  ,40215,                  ,
180285,32,CA                  ,40216,                  ,
180286,35,CA                  ,40218,                  ,
180287,36,CA                  ,40215,                  ,
180288,48,CA                  ,40215,                  ,
180290,30,CA                  ,40537,                  ,
180291,42,CA                  ,40537,                  ,
180292,7,CA                  ,40630,                  ,
180293,9,CA                  ,40630,                  ,
180294,11,CA                  ,40630,                  ,
180295,14,CA                  ,40636,                  ,
180296,24,CA                  ,40630,                  ,
180297,27,CA                  ,40630,                  ,
180298,30,CA                  ,40630,                  ,
180299,41,CA                  ,40630,                  ,
180300,50,CA                  ,40637,                  ,
180301,23,CA                  ,40535,                  ,
180302,44,CA                  ,40535,                  ,
180303,48,CA                  ,40535,                  ,
180304,39,CA                  ,40612,                  ,
180305,33,CA                  ,40533,                  ,
180306,49,CA                  ,40532,                  ,
180307,8,CA                  ,40372,                  ,
180308,43,CA                  ,40553,                  ,
180309,3,CA                  ,40435,                  ,
180310,7,CA                  ,40435,                  ,
180311,50,CA                  ,40435,                  ,
180312,13,CA                  ,40554,                  ,
180313,35,CA                  ,40554,                  ,
180314,7,CA                  ,40406,                  ,
180315,43,CA                  ,40406,                  ,
180316,27,CA                  ,40419,                  ,
180317,28,CA                  ,40419,                  ,
180318,19,CA                  ,40559,                  ,
180319,33,CA                  ,40559,                  ,
180320,39,CA                  ,40628,                  ,
180321,4,CA                  ,40626,                  ,
180322,48,CA                  ,40626,                  ,
180323,23,CA                  ,40613,                  ,
180324,7,CA                  ,40534,                  ,
180325,31,CA                  ,40534,                  ,
180326,33,CA                  ,40540,                  ,
180327,44,CA                  ,40540,                  ,
180328,3,CA                  ,40560,                  ,
180329,27,CA                  ,40560,                  ,
180330,40,CA                  ,40558,                  ,
180331,50,CA                  ,40558,                  ,
180332,26,CA                  ,40432,                  ,
180333,30,CA                  ,40433,                  ,
180334,12,CA                  ,40511,                  ,
180335,16,CA                  ,40510,                  ,
180336,22,CA                  ,40510,                  ,
180337,28,CA                  ,40511,                  ,
180338,40,CA                  ,40510,                  ,
180339,46,CA                  ,40511,                  ,
180340,49,CA                  ,40511,                  ,
180342,3,CA                  ,40550,                  ,
180343,21,CA                  ,40549,                  ,
180344,23,CA                  ,40549,                  ,
180345,29,CA                  ,40550,                  ,
180346,32,CA                  ,40549,                  ,
180347,36,CA                  ,40549,                  ,
180348,42,CA                  ,40549,                  ,
180349,39,CA                  ,40423,                  ,
180350,49,CA                  ,40423,                  ,
180351,8,CA                  ,40538,                  ,
180352,13,CA                  ,40539,                  ,
180354,16,CA                  ,40539,                  ,
180355,28,CA                  ,40538,                  ,
180356,34,CA                  ,40539,                  ,
180357,40,CA                  ,40538,                  ,
180360,47,CA                  ,40539,                  ,
180361,44,CA                  ,40551,                  ,
180362,48,CA                  ,40551,                  ,
180363,36,CA                  ,40420,                  ,
180364,24,CA                  ,40315,                  ,
180365,26,CA                  ,40316,                  ,
180366,38,CA                  ,40316,                  ,
180367,18,CA                  ,40063,                  ,
180368,29,CA                  ,40063,                  ,
180369,25,CA                  ,40194,                  ,
180370,49,CA                  ,40194,                  ,
180371,51,CA                  ,40112,                  ,
180372,7,CA                  ,40311,                  ,
180373,17,CA                  ,40311,                  ,
180374,21,CA                  ,40311,                  ,
180375,28,CA                  ,40312,                  ,
180376,12,CA                  ,40309,                  ,
180377,16,CA                  ,40310,                  ,
180378,39,CA                  ,40309,                  ,
180379,48,CA                  ,40310,                  ,
180380,2,CA                  ,40300,                  ,
180381,19,CA                  ,40299,                  ,
180382,27,CA                  ,40300,                  ,
180383,14,CA                  ,40108,                  ,
180384,25,CA                  ,40108,                  ,
180385,29,CA                  ,40106,                  ,
180386,19,CA                  ,40193,                  ,
180387,31,CA                  ,40193,                  ,
180388,35,CA                  ,40193,                  ,
180389,41,CA                  ,40193,                  ,
180390,28,CA                  ,40314,                  ,
180391,33,CA                  ,40314,                  ,
180392,22,CA                  ,40105,                  ,
180393,7,CA                  ,40189,                  ,
180394,16,CA                  ,40189,                  ,
180395,45,CA                  ,40190,                  ,
180396,10,CA                  ,40173,                  ,
180397,14,CA                  ,40173,                  ,
180398,24,CA                  ,40173,                  ,
180399,23,CA                  ,40304,                  ,
180400,24,CA                  ,40304,                  ,
180401,39,CA                  ,40304,                  ,
180402,45,CA                  ,40304,                  ,
180403,22,CA                  ,40068,                  ,
180404,49,CA                  ,40068,                  ,
180405,24,CA                  ,40191,                  ,
180406,36,CA                  ,40191,                  ,
180407,45,CA                  ,40115,                  ,
180408,33,CA                  ,40100,                  ,
180409,49,CA                  ,40298,                  ,
180410,15,CA                  ,40098,                  ,
180411,25,CA                  ,40099,                  ,
180412,26,CA                  ,40097,                  ,
180413,49,CA                  ,40097,                  ,
180414,20,CA                  ,40192,                  ,
180415,4,CA                  ,40182,                  ,
180416,7,CA                  ,40179,                  ,
180417,16,CA                  ,40183,                  ,
180418,17,CA                  ,40184,                  ,
180419,30,CA                  ,40183,                  ,
180420,36,CA                  ,40184,                  ,
180421,42,CA                  ,40184,                  ,
180422,43,CA                  ,40182,                  ,
180423,47,CA                  ,40179,                  ,
180424,18,CA                  ,40198,                  ,
180425,40,CA                  ,40198,                  ,
180426,7,CA                  ,40072,                  ,
180427,13,CA                  ,40072,                  ,
180428,16,CA                  ,40111,                  ,
180429,18,CA                  ,40072,                  ,
180430,22,CA                  ,40072,                  ,
180431,32,CA                  ,40072,                  ,
180432,46,CA                  ,40111,                  ,
180433,34,CA                  ,40313,                  ,
180434,3,CA                  ,40303,                  ,
180435,8,CA                  ,40303,                  ,
180436,19,CA                  ,40303,                  ,
180437,22,CA                  ,40303,                  ,
180438,44,CA                  ,40303,                  ,
180439,2,CA                  ,40187,                  ,
180440,8,CA                  ,40187,                  ,
180442,11,CA                  ,40180,                  ,
180443,13,CA                  ,40186,                  ,
180444,18,CA                  ,40187,                  ,
180445,20,CA                  ,40188,                  ,
180446,26,CA                  ,40186,                  ,
180448,32,CA                  ,40188,                  ,
180449,33,CA                  ,40188,                  ,
180451,40,CA                  ,40181,                  ,
180452,44,CA                  ,40188,                  ,
180453,46,CA                  ,40188,                  ,
180461,51,CA                  ,40188,                  ,
180462,10,CA                  ,40178,                  ,
180463,15,CA                  ,40177,                  ,
180464,22,CA                  ,40177,                  ,
180465,25,CA                  ,40177,                  ,
