14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_7933-22206-27290-60552-61007-65686-67884-69531,SAT,0.0,{14=[], 15=[], 17=[Station 65686], 16=[], 19=[Station 61007], 18=[], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[Station 22206], 26=[Station 60552], 29=[Station 7933], 28=[Station 73226], 30=[Station 67884]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_7933-22206-27290-60552-61007-65686-67884-69531-73226,SAT,0.0,{14=[], 15=[], 17=[Station 65686], 16=[], 19=[Station 61007], 18=[], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[Station 22206], 26=[Station 60552, Station 16729], 29=[Station 7933], 28=[Station 73226], 30=[Station 67884]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_7933-16729-22206-27290-60552-61007-65686-67884-69531-73226,SAT,0.0,{14=[], 15=[], 17=[Station 65686], 16=[], 19=[Station 61007], 18=[], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[Station 22206], 26=[Station 60552, Station 16729], 29=[Station 7933], 28=[Station 73226], 30=[Station 71293, Station 67884]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_7933-16729-22206-27290-60552-61007-65686-67884-69531-71293-73226,SAT,0.0,{14=[], 15=[], 17=[Station 65686], 16=[], 19=[Station 61007], 18=[], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[Station 22206], 26=[Station 60552, Station 16729], 29=[Station 39884], 28=[Station 73226], 30=[Station 71293, Station 67884, Station 7933]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_7933-16729-22206-27290-39884-60552-61007-65686-67884-69531-71293-73226,SAT,0.0,{14=[], 15=[], 17=[Station 65686], 16=[], 19=[Station 61007], 18=[Station 10267], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[Station 22206], 26=[Station 60552, Station 16729], 29=[Station 39884], 28=[Station 73226], 30=[Station 71293, Station 67884, Station 7933]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_7933-10267-16729-22206-27290-39884-60552-61007-65686-67884-69531-71293-73226,SAT,0.0,{14=[], 15=[], 17=[Station 65686], 16=[], 19=[Station 61007], 18=[Station 58795, Station 10267], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[Station 22206], 26=[Station 60552, Station 16729], 29=[Station 39884], 28=[Station 73226], 30=[Station 71293, Station 67884, Station 7933]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_7933-10267-16729-22206-27290-39884-58795-60552-61007-65686-67884-69531-71293-73226,SAT,0.0,{14=[], 15=[], 17=[Station 65686], 16=[], 19=[Station 61007], 18=[Station 58795, Station 10267], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[Station 72145], 27=[Station 22206], 26=[Station 60552, Station 16729], 29=[Station 39884], 28=[Station 73226], 30=[Station 71293, Station 67884, Station 7933]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_7933-10267-16729-22206-27290-39884-58795-60552-61007-65686-67884-69531-71293-72145-73226,SAT,0.0,{14=[], 15=[], 17=[Station 65686], 16=[], 19=[Station 61007], 18=[Station 58795, Station 10267], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[Station 67884, Station 72145], 27=[Station 22206], 26=[Station 14000, Station 60552], 29=[Station 39884], 28=[Station 73226], 30=[Station 71293, Station 16729, Station 7933]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_7933-10267-14000-16729-22206-27290-39884-58795-60552-61007-65686-67884-69531-71293-72145-73226,SAT,0.0,{14=[], 15=[], 17=[Station 65686], 16=[], 19=[Station 61007], 18=[Station 58795, Station 10267], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[Station 74156], 24=[Station 67884, Station 72145], 27=[Station 22206], 26=[Station 14000, Station 60552], 29=[Station 39884], 28=[Station 73226], 30=[Station 71293, Station 16729, Station 7933]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_7933-10267-14000-16729-22206-27290-39884-58795-60552-61007-65686-67884-69531-71293-72145-73226-74156,SAT,0.0,{14=[], 15=[], 17=[Station 65686], 16=[], 19=[Station 61007], 18=[Station 10267, Station 16729], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[Station 74156], 24=[Station 58795, Station 72145], 27=[Station 22206], 26=[Station 60552, Station 67884], 29=[Station 60549, Station 39884], 28=[Station 73226], 30=[Station 14000, Station 71293, Station 7933]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_7933-10267-14000-16729-22206-27290-39884-58795-60549-60552-61007-65686-67884-69531-71293-72145-73226-74156,SAT,0.0,{14=[], 15=[], 17=[Station 65686], 16=[], 19=[Station 61007], 18=[Station 10267, Station 16729], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[Station 74156], 24=[Station 58795, Station 72145], 27=[Station 22206], 26=[Station 60552, Station 67884], 29=[Station 60549, Station 39884], 28=[Station 73226, Station 65684], 30=[Station 14000, Station 71293, Station 7933]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_7933-10267-14000-16729-22206-27290-39884-58795-60549-60552-61007-65684-65686-67884-69531-71293-72145-73226-74156,SAT,0.0,{14=[], 15=[], 17=[Station 65686], 16=[], 19=[Station 61007], 18=[Station 10267, Station 16729], 21=[Station 27290, Station 60571], 20=[], 23=[Station 69531], 22=[], 25=[Station 74156], 24=[Station 58795, Station 72145], 27=[Station 22206], 26=[Station 60552, Station 67884], 29=[Station 60549, Station 39884], 28=[Station 73226, Station 65684], 30=[Station 14000, Station 71293, Station 7933]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_,SAT,0.0,{14=[], 15=[], 17=[], 16=[], 19=[], 18=[], 21=[], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[], 26=[], 29=[], 28=[], 30=[]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_69531,SAT,0.0,{14=[], 15=[], 17=[], 16=[], 19=[Station 61007], 18=[], 21=[], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[], 26=[], 29=[], 28=[], 30=[]}
