FacID,Volume
18287,252561
29455,171542
70578,11352
14040,271215
20476,236181
20373,3007
47971,15290
168750,207669
57219,274530
47996,28726
68581,260149
23074,249694
35883,260201
10032,21058
41074,214985
41070,144224
72958,403546
67893,419722
49421,371386
59441,465053
11027,306584
73150,357699
73195,449027
41893,230758
41892,74089
39746,314960
60556,416073
43870,447558
8532,382894
18753,369036
70491,450597
60018,354202
12171,286919
41375,96955
6744,294974
25738,344623
72076,348776
10521,242019
24582,336370
53465,370973
61702,115737
71293,342594
71238,93427
41225,351615
67602,382503
5802,322607
54940,362027
10549,199115
55454,359823
9881,355668
10073,217099
12855,354510
131,311296
70415,101238
334,67662
4939,141510
2424,173325
33875,432249
52891,181493
51499,500973
18736,159209
56550,496011
10242,412610
52953,390024
20871,380229
10205,404780
58609,329863
35855,507019
25048,509067
190156,151916
56524,261035
9375,168016
62182,226659
70034,266189
48525,251471
35417,255672
46981,251407
35693,249784
66983,53355
66996,45536
37238,28325
40861,280781
57221,210037
67022,110172
12793,290118
30826,434261
49157,365533
32326,384424
70097,164288
65919,319361
73152,407677
60888,122296
20624,367555
61009,269568
74070,359890
54983,97153
10645,282983
69114,230726
69124,323871
25454,378203
259,233113
68395,222140
68396,216155
68405,266705
40619,82000
41314,315137
68393,102872
68407,50290
68401,48685
68394,113387
7622,227475
13924,289544
68400,191633
69880,332029
73875,329090
73907,327128
73910,348950
41315,324775
269,148610
65681,314128
68408,91956
257,63360
68409,94299
267,120539
167799,27015
21649,214241
34874,185271
71078,150990
47707,202892
35380,221526
50589,196355
71079,146862
71069,158512
71070,67477
71074,149692
71080,110258
35460,200449
50633,176184
5801,214808
10192,213914
56971,1950
50592,24775
81447,13700
71089,157319
64400,16455
21245,201987
22485,89695
168101,74354
73205,397440
50782,359262
8688,414864
10133,323126
64611,410271
54963,399936
20590,280543
8617,419798
70423,92605
69080,438600
69397,167711
16517,402533
40211,22586
41095,172770
65696,611872
10758,567450
25455,594572
59442,664164
191262,164328
65944,513862
65942,560528
7933,621697
60552,545529
34894,101042
70161,207694
70416,135520
68007,327166
28199,198298
7908,222945
41397,273983
37102,319585
167765,146458
3646,307151
10253,280351
39269,302328
29292,44610
28462,309659
40877,335695
70162,336777
66536,202312
56526,309674
56523,284874
146,295585
66321,101280
4035,183988
42122,254032
40876,240692
35277,232000
6124,242586
11371,162103
58927,157424
58827,245750
10238,223926
69479,146133
10324,26435
11117,258661
61026,148280
7651,246391
73188,306259
73310,245177
41398,236204
28468,254922
30580,68810
60820,287013
41232,279417
36504,295467
9971,274305
418,269645
14050,380304
33081,438982
13602,470088
13607,276912
13595,284898
53115,393766
51980,459029
10153,159398
147,392992
74109,553037
74214,147040
3072,409678
74170,434247
71217,352605
30244,192694
50781,374519
54414,129304
66172,136634
1104,45208
9939,89017
66185,354968
50147,168571
50141,244389
11118,286178
56549,349180
74137,347085
21158,354567
59852,69791
24570,167501
56528,258885
24316,358692
26304,274362
17830,187726
27300,248460
749,217167
51518,224597
48837,183436
125710,268626
61173,213986
53118,240816
32621,19875
64969,237265
60464,179407
35881,229262
55762,15905
69618,236188
53843,227736
41230,228074
64444,223768
65686,227739
42636,222575
4326,140890
33337,206190
59444,216594
33336,209412
11291,224694
6823,126130
59494,26624
69693,18030
64974,140707
63845,3309
36607,120921
35822,13229
77512,124268
6359,121697
22215,116480
168239,124643
10177,117648
68889,124012
1136,120866
69396,123567
69582,121141
82576,2643
82585,20516
168495,122968
57884,151530
69694,118954
81451,163679
35823,126161
71422,193354
71278,355518
71427,340462
65680,332907
73107,358806
60571,305069
35091,167431
68545,293726
42663,340035
42665,358106
37104,349038
74098,319429
72342,305797
74174,311957
68547,306760
65666,331307
59438,368545
34204,227011
34211,190812
11289,310999
46979,365139
168414,231372
25065,315020
11204,343077
39738,255450
9064,254346
72300,294065
56537,408840
56548,204640
60931,191931
61010,290026
61011,223438
66391,367613
69300,296717
83822,97685
70149,309457
53905,311972
51349,320098
11123,272236
39736,390274
83929,383949
51988,339289
52527,415243
59443,426528
27290,354388
29715,281096
70865,149535
35575,313348
18894,49172
63557,92080
61084,380565
148,280459
35909,210402
35918,183444
33691,301063
38562,190735
35912,19170
35923,10995
35913,8094
35921,31419
35911,63774
35910,84900
8564,320810
144,274328
35649,338655
35882,210135
35867,309568
35920,322897
48836,186169
14302,140227
63768,103963
10498,108346
66807,123575
67089,98663
35042,99484
11683,114079
41237,154193
33819,125568
10179,108939
74100,99395
10195,108934
69677,123613
35870,111758
24783,323748
24784,233033
11033,240234
33869,67239
67001,44255
17203,61698
28926,49540
36841,49292
167892,160984
67895,65525
36838,311740
10212,294003
67781,217800
74195,317363
68433,258716
36851,176058
71871,257523
49713,225923
71127,247412
71130,61077
9762,209410
25932,266619
71119,119776
66549,158333
71121,176858
13060,160260
71125,6881
67077,206019
76324,237240
47401,262639
82574,235203
40759,263739
69292,202237
65387,204314
74167,248500
35134,128086
50182,149866
50205,169045
66222,153877
50170,159395
84225,152946
12508,185426
10265,126096
35388,159091
87,11818
2566,152231
38214,156068
67999,150939
77480,171439
86532,7036
14885,121901
31368,136986
50194,38247
25382,149334
53930,546848
55350,392550
72313,336555
72326,259554
73083,240600
23338,481450
10213,416396
24257,123466
16820,237208
717,182465
71221,269269
70426,103651
71325,258876
16599,72933
64338,91799
56642,211938
5360,261871
31649,77174
73312,223931
21258,221858
1002,293376
74138,257496
74173,242401
77496,321196
70429,66407
35385,519967
72064,489913
72106,393236
65074,290820
54452,311840
25544,381329
69360,310549
53921,361215
414,424159
70414,103904
29712,176221
11909,174721
35576,177481
73130,171321
29719,177520
52240,48053
4754,35927
53116,178863
11893,167960
71236,186647
39241,85520
65046,187272
23929,112337
32311,90137
55049,85872
1151,76361
48556,45205
60793,115795
35084,85846
993,88668
84215,84265
55528,91139
53928,90595
35313,93163
35321,30782
62272,51870
48589,23776
84224,18202
53539,16308
48575,90697
82613,18448
84157,34114
55056,104407
83707,23361
57220,107215
27431,27880
76268,89693
60795,88774
13989,258096
25173,311371
73692,241607
28476,291911
32327,260214
6837,169527
34195,199974
21432,201047
25078,166446
34181,195378
8500,30786
53939,258347
34167,290660
55315,8814
6838,174270
168014,139392
11907,206917
41883,42201
60830,176774
12521,187945
42061,195941
68518,208123
43193,153072
19184,253621
21726,177364
66174,189657
81692,174142
84214,145393
24978,62635
83945,195070
64048,121425
70419,123118
71357,186262
72119,187623
37106,162755
18819,147255
54280,186142
21729,165501
24981,121566
13938,179677
4149,181625
74192,221619
25090,228124
50780,480913
22591,437345
3978,410865
73311,491487
47404,491139
50063,394765
70184,175010
56092,308251
9088,137459
14326,139278
64547,296497
7780,382375
54176,313649
71928,233952
71905,305120
30303,265588
67784,225214
2325,301151
415,228804
10869,75782
57457,124883
67494,206956
68406,122674
59013,181858
8620,184295
34439,202442
23302,193915
56034,176609
168338,42297
51488,166887
58608,181002
16950,202392
35594,196578
35512,208629
69733,185558
18740,149782
16962,28914
68143,53601
68137,85441
52077,47263
68136,62930
71225,339924
73318,341443
73375,302767
52075,98053
64690,197081
73374,179284
47929,352481
68135,70424
17010,337957
9987,207763
9989,200150
74416,278658
412,264723
57832,248139
10897,226783
30833,237080
33440,157256
37005,152200
41212,153772
33543,174274
2777,86573
2768,75228
2770,170623
58267,124736
57545,107022
11951,156375
86534,75339
2787,175341
608,81134
607,138365
4143,176148
54938,86146
69993,93579
83740,172384
71363,205022
721,149942
81669,138118
6554,176669
83943,180065
10894,166031
41210,168016
73187,203459
60827,165019
31570,104590
11906,187813
17611,164829
74419,234546
73264,219236
167948,29898
73263,215152
450,74517
136751,173045
73363,201684
73942,354489
74422,216048
11970,199323
13933,152234
1005,168033
47070,4596
24485,154362
59439,176508
54420,183152
66195,197845
50198,136966
11910,182865
35434,193554
78322,156052
57431,144394
7078,151840
35685,178855
8986,105058
31369,116928
37099,154874
71085,251549
70649,205286
62388,164048
25538,59439
22093,220855
71580,196172
58261,93413
61504,205089
19183,216430
37809,248396
71082,238637
46984,225315
72971,295391
18252,256827
83931,185711
18267,207959
52628,244149
19200,231294
81750,184786
35908,250984
64017,218361
34196,102078
34207,139322
34202,111185
34222,133475
24914,217186
73203,180369
27696,231970
51597,188689
23128,196066
24915,167179
70138,412228
65690,435932
41458,427223
73155,379974
67869,349452
25067,373584
411,345106
11912,57521
65522,121566
66414,42775
66415,34093
66416,25269
79258,18946
166332,104395
190120,67544
65523,17960
77063,88209
83181,28081
60675,39678
33345,110985
11911,75268
72348,135339
72359,59185
72361,35849
72362,20603
72358,99835
60683,19719
65535,36796
66413,126964
162115,17196
3246,94673
4145,31279
51241,95152
65395,84719
36917,90457
34445,94123
36914,11234
36920,31674
4146,12370
34846,12688
26431,94280
27969,98597
34867,94123
4144,97133
64544,11221
34527,86405
64548,86479
83180,106715
664,11758
64551,33432
26428,34687
34859,32264
77483,98632
89714,104691
27425,86218
37103,10085
36846,70245
37105,28578
71280,201335
34171,115411
34200,100282
73189,179241
23342,164611
66190,153865
65130,212707
36912,196395
67798,114605
417,224290
71657,121802
361,137947
74417,168530
73042,132020
9635,169341
2708,137996
4150,169460
2711,26115
18798,148887
5981,268446
71329,246055
15507,157340
24813,212183
168095,69072
70251,192761
73988,202532
57840,217737
24812,211988
168403,111461
53004,102567
81441,18816
36918,130482
30601,124944
44052,113216
48663,107957
11908,110565
2722,114630
2731,160233
78036,111873
63927,112704
25735,124965
35095,124533
67792,282761
82627,129361
9908,159315
69273,466821
16530,184485
72052,323240
21735,299717
41221,247331
21737,308560
33710,147489
51502,141078
46753,21852
29102,149638
78915,174889
56527,157247
82619,100679
81509,107464
29100,78423
70417,21800
66221,163196
8661,173784
58684,89847
62424,79676
81694,73375
34537,88965
56032,35335
78921,81709
34868,95489
35606,73229
61956,82760
62382,56876
37444,11470
71024,83919
61978,88620
29108,113802
53903,171448
29085,153110
35190,163442
51491,168251
23277,160546
47974,122895
65528,177418
168219,57089
28496,157245
51102,137999
3659,161452
166319,128353
35630,176078
78314,119783
36003,157681
10318,164242
58739,120112
73371,175208
70041,178455
73964,222089
413,201936
57274,208949
6568,209004
66285,286213
17076,304124
51913,147744
73354,280095
13992,420048
74150,420857
19190,271980
19199,191139
13990,310636
40902,188421
37176,215038
60963,335076
61012,182983
61013,192323
136750,114506
67020,99934
57292,234831
591,173421
715,147089
65128,224676
713,209465
48693,221006
3086,105372
28119,224069
39659,119169
39664,191786
25683,167887
39656,114094
73288,195374
84088,122381
48408,95468
53065,96305
67000,116919
26025,227235
6096,224009
65143,258603
64545,261881
10221,226845
6870,224436
19593,129449
592,128198
73998,53100
39561,117503
34174,81001
65758,72050
51991,168119
73999,138094
4297,200037
67786,120796
32216,33947
38497,67966
70420,38875
4585,25768
38591,143605
12525,162254
81507,144832
73706,144308
70482,147135
35648,170831
35652,177644
15567,32006
53734,209067
629,110736
14312,90649
34329,187952
58725,235626
14315,98329
64352,187527
21252,244851
73113,211790
40758,276968
34341,97409
74151,220600
617,113534
70852,243803
16363,158347
70428,34820
69544,100985
42124,154697
42116,103935
18301,116450
25684,181758
25686,166579
68939,198912
62009,158808
70536,112502
40058,46611
34457,82616
12913,96560
56079,85151
69692,96661
43328,95136
32176,57888
28280,78365
62354,97695
12523,93275
32179,32858
65301,78023
6669,350608
10245,231622
9754,273535
168452,82816
68538,54406
12522,144320
35903,288562
9781,262091
60384,78965
54385,232223
49235,114923
49236,114462
71353,161806
60825,234551
72060,198475
23942,393864
52078,29795
59137,209040
65667,192790
49240,110797
22590,213315
167588,124698
24515,45764
35037,207761
59014,123841
52579,201362
69170,140835
166331,204638
35991,172358
9719,184504
35336,171938
17625,114533
25685,181546
29095,211219
21156,135973
29114,159621
35096,189270
593,192245
69447,49409
67140,19925
69446,126881
37174,130965
61007,136802
48662,137655
27245,131034
590,131501
23947,142836
19117,63957
33764,59569
33716,61905
51708,59572
55516,70571
10202,59433
36916,59439
68753,61676
67760,59454
49832,59454
24977,122426
24979,47411
24218,39771
24975,120133
589,228226
24976,117594
38616,272980
51806,116787
12520,242782
8653,132347
38586,182366
70021,255240
10587,134214
9015,135640
71297,129930
21536,127222
61005,137676
55203,72092
416,149421
68911,37436
49712,117837
71326,150642
48667,165773
68542,158547
84253,146037
43184,141806
43168,151173
136749,152289
166512,104280
36117,214495
41674,299968
41671,210836
73983,268953
74007,246251
77678,65098
77677,101511
77676,37647
2455,412170
40761,207664
57826,242687
27503,47925
27502,104961
27504,155359
27501,113169
37808,216682
5982,133276
27490,98963
5985,178962
46728,173230
46755,120538
69944,150084
10132,126367
69328,61499
77515,23675
73344,164645
57476,175522
69946,116385
48413,60458
11259,115293
69943,184822
69940,92773
26996,47708
18334,205826
81508,148835
37982,77909
594,245191
57838,221864
37971,115627
69149,273628
69444,156620
35582,166814
2767,171462
168154,52391
52430,93189
66469,160905
29560,144532
60353,128145
52420,72745
60354,140274
52432,93160
29557,160035
52423,25395
52425,46448
52426,89886
67347,97638
81593,107296
7841,149646
54011,187907
5471,97521
6885,196911
13950,291310
81946,154801
73319,178904
5468,102013
66407,283285
9054,245372
4349,46649
4350,74633
61004,172823
61008,134655
167158,116913
83969,97002
17012,262558
69416,194898
3133,235631
24215,155617
72041,143149
13991,131971
168419,64092
34212,113604
34205,130156
67802,154838
189735,86620
3661,158218
17742,110616
20287,174309
73120,283767
13929,137526
66219,163725
23341,177809
68403,85220
20295,288372
84453,69675
7894,54546
168339,10302
21160,54319
47987,50031
11264,135481
47975,35957
47981,20417
48003,74886
7890,159200
21161,128827
66589,172671
21162,28474
19191,48510
10228,48664
63331,98706
51493,87717
34577,51514
60307,85872
48360,56031
59139,90812
17402,29255
59257,3926
11644,53981
62442,61448
49760,61777
27621,61146
59255,58319
35097,68470
59363,58361
28230,60116
34858,64965
48763,4222
23487,6545
31590,155759
21801,117414
22245,62218
82735,58976
23486,149340
66908,147171
41065,160454
3032,75629
83913,128952
55643,166187
70917,159177
68540,148413
68541,99719
55644,151676
48659,39038
60728,61833
41975,52364
55379,121488
55375,38816
61064,23003
41983,111763
61067,47624
41964,20061
48660,20259
61071,12577
61063,16862
48658,103532
71558,74301
61066,29128
28501,27228
28521,65647
61072,94396
29121,56966
39270,201001
25040,188143
22108,178275
67485,67658
67787,168768
13960,205344
73905,214127
70699,233813
3369,82862
17464,95795
23937,179655
61003,128991
3228,125033
27140,246025
73937,228537
29706,458343
6863,382595
6104,229698
36533,301916
74420,448662
74094,278005
72062,442235
73153,454471
49439,395294
4693,316030
55370,35890
132606,29995
86208,25120
53321,66522
53320,22884
53315,10426
55364,20171
162016,13798
55362,13717
49134,54007
61961,54590
55372,67832
22129,61119
22124,41385
2650,59446
72096,284867
25682,311393
6868,314441
52280,115555
24801,135623
6866,123436
42121,140403
28311,123801
5875,217486
9922,114149
9913,59221
25396,104499
25395,56502
59279,24832
59280,81553
21253,94978
21254,32682
26994,193046
26993,31323
8257,56817
49750,22179
50591,87224
8241,57493
34406,114557
8322,85107
35183,20199
35189,78505
50590,148805
61551,24835
35187,21748
31437,25405
49766,121020
21150,75582
24618,145421
58262,140794
46991,193816
43847,125635
23935,150923
54728,120546
33261,152115
22826,82921
21149,82879
33471,201355
349,105420
35059,188439
38588,126139
82476,174764
706,133006
701,175504
84802,153038
68427,120624
70412,35487
73642,163771
714,125876
720,97882
62207,97401
30283,71654
60829,142268
72307,131868
13993,198153
5909,27893
5914,22968
17399,32664
5906,23091
2506,55223
10907,38580
56029,92218
12729,70653
56033,43431
12395,49732
12427,94525
71072,25293
71023,63729
167797,34306
2495,97042
25358,51728
33752,43374
41125,40987
68666,31570
29885,57604
63165,97942
31351,56059
60637,187871
33870,49647
41126,21248
58616,51814
12144,247062
167844,65191
60639,45465
31354,80680
19654,123774
12930,90555
31352,43105
18741,41470
14867,127399
52888,105460
26249,97134
167838,105805
8214,238693
19653,329745
35611,281096
57456,69602
18747,81065
4148,151929
69735,89077
51501,90094
34438,96739
40878,143769
34459,106188
7700,104121
710,101757
23918,239521
11113,185148
37179,139038
3359,256979
595,221887
12472,148285
17544,84938
72207,55189
7893,184855
2709,90291
18780,110042
74424,151343
2710,118384
64550,99984
64549,98545
51375,56728
51373,3390
51374,20022
48833,59694
58408,64370
10188,88877
64877,81467
25559,75061
82910,65774
33079,82643
48666,170261
72871,136134
69332,183752
12033,180906
1236,46921
8523,43262
33722,51646
18338,26494
83715,46793
51466,51797
81445,27796
40450,28504
40446,48360
51469,20469
58605,86124
24508,85408
47285,58315
51930,94591
33745,78743
8291,73306
34574,28464
68905,35601
68910,46671
12477,134237
83946,116182
37732,129702
43192,86725
43170,132583
74148,135134
64546,124049
73036,99757
49699,80847
63046,62779
81503,45434
6867,130715
86496,56220
77789,40098
67335,119285
166546,59815
49397,100253
43649,51044
70938,194804
63160,160444
4689,211078
52408,217178
73940,265521
72945,275170
3658,128052
92872,101673
38585,16398
38589,118284
38584,64810
52046,124490
48975,135009
35692,131534
63164,84991
48521,107488
65583,89997
41110,105127
53324,25769
22121,26633
53329,18281
41427,29305
22127,17571
41425,26534
82611,25203
82615,17625
41430,15251
53313,17112
41429,13692
53318,21365
55684,14047
55686,32838
55685,26395
55683,11729
24574,10872
5010,30727
8309,37304
5011,19028
83306,31298
60740,10207
60736,74652
61335,11058
32958,40229
8260,97013
8284,19776
61350,80806
22570,58948
33658,59808
166511,40136
4691,56793
35525,66832
82698,29651
71338,64813
17726,61090
71336,33338
159007,29779
10150,105677
61214,102786
22589,99208
12896,109603
71218,152214
40618,107406
16455,136858
40820,62408
27507,67452
168090,49489
55031,66379
3660,59548
77719,57792
53544,58409
65355,63367
55055,47717
35131,66583
53541,45280
6865,59541
50044,55629
12524,61336
86263,52383
42008,22143
42007,72832
84410,49444
67013,88765
51207,46722
25577,61491
51656,55720
16749,95571
191793,223190
10535,53189
10536,59065
69753,53005
11034,28520
168560,27782
6864,77573
65370,82261
7675,57481
35645,87221
804,39103
787,40095
25221,44770
35655,42077
10173,39100
49632,41818
21488,38394
13815,39098
11265,134130
39665,122973
77451,109358
29096,79838
66170,124183
47995,71975
19707,144983
24970,110938
65749,172769
53716,139321
49711,144380
83992,85747
58552,114687
18283,133533
51101,97069
67766,111674
23917,165824
23930,103019
70713,133253
70815,136518
63867,88603
28155,88926
18285,114990
66402,143331
28510,99070
35678,139834
35906,76712
29086,129659
81594,71612
4353,47421
6093,80327
73136,155146
66398,154554
4354,48223
4351,43547
2942,92069
65247,156839
70655,179855
20426,163859
4301,101608
4329,85389
17005,65151
39644,57713
39648,57634
39649,11635
3667,48281
74122,406251
6869,331142
13995,193539
43197,155767
53517,151191
15569,33808
23337,203564
62210,165949
11260,148065
78908,111648
74034,148154
37806,153885
66804,110190
71680,122298
74169,136986
74176,148661
35666,111674
35954,271396
16993,162710
7727,137482
83965,110101
70651,166537
69440,205084
7726,57520
66257,16872
78910,36220
56028,37186
66258,39398
62430,35094
86205,38478
1270,41290
35453,25053
18079,25691
18084,37245
35455,35274
168332,12275
14675,31603
66611,34162
169027,18013
77452,16033
306,53062
59988,82481
308,70068
62293,44623
40517,45351
51208,47165
33639,38392
36170,45942
74449,44824
169030,19470
47670,29557
5243,28218
35694,24607
35724,21390
5237,5468
21250,123425
48668,115698
71220,127280
70592,180663
71676,247075
10976,114875
4690,71213
54275,74380
70537,69600
71561,53503
4593,76989
167560,7577
61068,27412
41969,25982
34347,31254
17686,41074
34348,38001
81464,27142
17688,36785
17680,15246
61062,16490
43424,135490
60654,275239
57837,106028
34342,74310
32851,73408
43846,112905
4152,181580
59500,56444
38587,88003
13994,209835
35852,118195
71508,115191
60653,148334
62219,67732
65204,136908
68519,136674
71645,106558
62137,84992
168478,52221
62136,97664
16744,43881
68851,84594
16747,82551
57908,129017
4688,137848
190915,69240
60111,153333
66378,235851
51598,164305
16940,99564
52907,95366
38590,95749
16539,88978
76001,17676
59281,27157
15498,55477
9630,44010
21259,31404
4318,45822
81448,26201
13988,145211
2769,88537
2784,180865
4692,181012
34177,96793
71861,114994
61217,97833
47705,84582
363,141082
9990,111657
70309,266142
32177,28340
10061,40568
51479,27237
33078,23415
11699,25858
31597,17550
52593,28686
71948,15214
24766,20437
70596,18012
70579,11096
14042,16042
33756,22006
18083,18221
18066,48064
43567,22032
14674,19824
35959,37263
73204,269629
37503,204787
68549,80022
1222,159233
24314,79906
43169,150986
73255,90242
4686,100761
35464,20536
50588,35452
166534,29032
55907,28299
34412,21097
35567,17818
13792,16769
169028,17348
43203,96038
43176,99140
25236,75263
62427,34517
35200,30015
1255,23555
4685,119809
8263,14315
58618,16400
55435,20779
53382,19735
42640,14303
10036,7264
68713,10333
74256,10361
21613,10118
21612,1692
63177,10371
63162,7050
63170,5235
82575,10365
18286,10364
17683,28808
63166,66185
40250,96219
63182,14829
58560,21685
31114,39760
307,29517
68853,103886
21251,43801
53820,114656
20427,169776
999,194429
64596,18399
13813,18426
64597,16995
20015,18517
49621,18501
69315,19900
73101,82700
35846,59374
61216,200240
5290,34093
68717,25766
48305,22942
39662,25859
13814,2834
60519,1524
8651,2899
60520,1929
67048,38851
9917,67730
49285,7293
49273,30606
47973,29709
24287,5435
64864,77107
52073,322860
3001,266725
4110,256441
19561,262411
26602,176021
18410,226837
2245,106126
53863,226840
53859,300501
39887,325452
58340,293646
58342,221904
64983,303333
58341,219437
19777,266430
26676,319595
2174,277222
73336,197657
71725,203109
64865,248008
73901,302946
60357,117298
3255,141384
32142,60951
48237,88795
2175,238075
54443,243980
15320,254116
48239,215576
4077,243768
60341,320018
19776,325164
28954,222015
26681,320917
8156,245303
61573,146740
29000,139131
67190,241472
83304,16318
2370,20203
70287,38764
3113,27956
83270,16099
