DMA Rank,DMA1,Facility ID,Call Sign,Channel,Facility Service,Interference2,Interference -Free Population,Volume3,Scaled Volume4,Go Off-Air,Move to Low VHF,Move to High VHF
37,"Greenville-Spartanburg, SC-Asheville, NC",61010,WNTV,9,DT,142," 2,203,064 ",17687,290026,"$156,614,040 ","$91,358,190 ",NA
37,"Greenville-Spartanburg, SC-Asheville, NC",61011,WRET-TV,43,DT,120," 1,547,297 ",13626,223438,"$201,094,200 ","$150,820,650 ","$80,437,680 "
37,"Greenville-Spartanburg, SC-Asheville, NC",66391,WSPA-TV,7,DT,156," 3,221,805 ",22419,367613,"$198,511,020 ","$115,798,095 ",NA
37,"Greenville-Spartanburg, SC-Asheville, NC",69300,WUNF-TV,25,DT,163," 2,008,803 ",18095,296717,"$267,045,300 ","$200,283,975 ","$106,818,120 "
37,"Greenville-Spartanburg, SC-Asheville, NC",83822,WUNW,27,DT,71," 499,852 ",5957,97685,"$87,916,500 ","$65,937,375 ","$35,166,600 "
37,"Greenville-Spartanburg, SC-Asheville, NC",70149,WYCW,45,DT,158," 2,254,160 ",18872,309457,"$278,511,300 ","$208,883,475 ","$111,404,520 "
37,"Greenville-Spartanburg, SC-Asheville, NC",53905,WYFF,36,DT,154," 2,350,463 ",19026,311972,"$280,774,800 ","$210,581,100 ","$112,309,920 "
38,"West Palm Beach-Ft. Pierce, FL",51349,WBEC-TV,40,DT,71," 5,367,222 ",19521,320098,"$288,088,200 ","$216,066,150 ","$115,235,280 "
38,"West Palm Beach-Ft. Pierce, FL",11123,WFGC,49,DT,101," 2,729,057 ",16602,272236,"$245,012,400 ","$183,759,300 ","$98,004,960 "
38,"West Palm Beach-Ft. Pierce, FL",39736,WFLX,28,DT,99," 5,721,980 ",23801,390274,"$351,246,600 ","$263,434,950 ","$140,498,640 "
38,"West Palm Beach-Ft. Pierce, FL",83929,WHDT,42,DT,98," 5,594,528 ",23415,383949,"$345,554,100 ","$259,165,575 ","$138,221,640 "
38,"West Palm Beach-Ft. Pierce, FL",51988,WPBF,16,DT,135," 3,171,375 ",20691,339289,"$305,360,100 ","$229,020,075 ","$122,144,040 "
38,"West Palm Beach-Ft. Pierce, FL",52527,WPEC,13,DT,111," 5,777,270 ",25323,415243,"$224,231,220 ","$130,801,545 ",NA
38,"West Palm Beach-Ft. Pierce, FL",59443,WPTV-TV,12,DT,116," 5,832,815 ",26012,426528,"$230,325,120 ","$134,356,320 ",NA
38,"West Palm Beach-Ft. Pierce, FL",27290,WPXP-TV,36,DT,97," 4,815,338 ",21612,354388,"$318,949,200 ","$239,211,900 ","$127,579,680 "
38,"West Palm Beach-Ft. Pierce, FL",29715,WTCE-TV,38,DT,113," 2,600,584 ",17143,281096,"$252,986,400 ","$189,739,800 ","$101,194,560 "
38,"West Palm Beach-Ft. Pierce, FL",70865,WTCN-CA,43,DC,65," 1,279,421 ",9119,149535,"$134,581,500 ","$100,936,125 ","$53,832,600 "
38,"West Palm Beach-Ft. Pierce, FL",35575,WTVX,34,DT,133," 2,745,637 ",19109,313348,"$282,013,200 ","$211,509,900 ","$112,805,280 "
38,"West Palm Beach-Ft. Pierce, FL",18894,WWCI-CD,10,DC,35," 256,930 ",2999,49172,"$26,552,880 ","$15,489,180 ",NA
38,"West Palm Beach-Ft. Pierce, FL",63557,WWHB-CA,48,DC,43," 733,330 ",5615,92080,"$82,872,000 ","$62,154,000 ","$33,148,800 "
38,"West Palm Beach-Ft. Pierce, FL",61084,WXEL-TV,27,DT,97," 5,552,987 ",23209,380565,"$342,508,500 ","$256,881,375 ","$137,003,400 "
39,"Austin, TX",148,KAKW-DT,13,DT,119," 2,458,289 ",17104,280459,"$151,447,860 ","$88,344,585 ",NA
39,"Austin, TX",35909,KBVO,27,DT,140," 1,176,016 ",12831,210402,"$189,361,800 ","$142,021,350 ","$75,744,720 "
39,"Austin, TX",35918,KBVO-CD,31,DC,75," 1,668,740 ",11187,183444,"$165,099,600 ","$123,824,700 ","$66,039,840 "
39,"Austin, TX",33691,KEYE-TV,43,DT,137," 2,460,576 ",18360,301063,"$270,956,700 ","$203,217,525 ","$108,382,680 "
39,"Austin, TX",38562,KGBS-CD,19,DC,89," 1,520,235 ",11632,190735,"$171,661,500 ","$128,746,125 ","$68,664,600 "
39,"Austin, TX",35912,KHPB-CD,45,DC,41," 33,334 ",1169,19170,"$17,253,000 ","$12,939,750 ","$6,901,200 "
39,"Austin, TX",35923,KHPF-CD,44,DC,28," 16,056 ",670,10995,Not Needed,Not Needed,Not Needed
39,"Austin, TX",35913,KHPL-CD,40,DC,33," 7,383 ",494,8094,"$7,284,600 ","$5,463,450 ","$2,913,840 "
39,"Austin, TX",35921,KHPM-CD,40,DC,64," 57,365 ",1916,31419,"$28,277,100 ","$21,207,825 ","$11,310,840 "
39,"Austin, TX",35911,KHPX-CD,28,DC,46," 328,827 ",3889,63774,"$57,396,600 ","$43,047,450 ","$22,958,640 "
39,"Austin, TX",35910,KHPZ-CD,15,DC,63," 425,520 ",5178,84900,"$76,410,000 ","$57,307,500 ","$30,564,000 "
39,"Austin, TX",8564,KLRU,22,DT,149," 2,568,916 ",19564,320810,"$288,729,000 ","$216,546,750 ","$115,491,600 "
39,"Austin, TX",144,KNVA,49,DT,122," 2,294,145 ",16730,274328,"$246,895,200 ","$185,171,400 ","$98,758,080 "
39,"Austin, TX",35649,KTBC,7,DT,144," 2,962,054 ",20653,338655,"$182,873,700 ","$106,676,325 ",NA
39,"Austin, TX",35882,KTFO-CD,36,DC,96," 1,710,673 ",12815,210135,"$189,121,500 ","$141,841,125 ","$75,648,600 "
39,"Austin, TX",35867,KVUE,33,DT,141," 2,527,759 ",18879,309568,"$278,611,200 ","$208,958,400 ","$111,444,480 "
39,"Austin, TX",35920,KXAN-TV,21,DT,148," 2,620,033 ",19692,322897,"$290,607,300 ","$217,955,475 ","$116,242,920 "
39,"Austin, TX",48836,KXLK-CD,23,DC,76," 1,696,069 ",11353,186169,"$167,552,100 ","$125,664,075 ","$67,020,840 "
40,"Las Vegas, NV",14302,K43FO-D,43,DC,39," 1,875,171 ",8552,140227,Not Needed,Not Needed,Not Needed
40,"Las Vegas, NV",63768,KBLR,40,DT,21," 1,914,176 ",6340,103963,Not Needed,Not Needed,Not Needed
40,"Las Vegas, NV",10498,KEEN-CD,17,DC,23," 1,898,200 ",6607,108346,Not Needed,Not Needed,Not Needed
40,"Las Vegas, NV",66807,KHDF-CD,19,DC,30," 1,893,139 ",7536,123575,Not Needed,Not Needed,Not Needed
40,"Las Vegas, NV",67089,KINC,16,DT,19," 1,905,444 ",6017,98663,Not Needed,Not Needed,Not Needed
40,"Las Vegas, NV",35042,KLAS-TV,7,DT,19," 1,937,304 ",6067,99484,Not Needed,Not Needed,Not Needed
40,"Las Vegas, NV",11683,KLVX,11,DT,25," 1,936,045 ",6957,114079,Not Needed,Not Needed,Not Needed
40,"Las Vegas, NV",41237,KMCC,32,DT,44," 2,009,647 ",9403,154193,Not Needed,Not Needed,Not Needed
40,"Las Vegas, NV",33819,KNBX-CD,14,DC,31," 1,891,627 ",7658,125568,Not Needed,Not Needed,Not Needed
40,"Las Vegas, NV",10179,KSNV,22,DT,23," 1,919,017 ",6644,108939,Not Needed,Not Needed,Not Needed
40,"Las Vegas, NV",74100,KTNV-TV,13,DT,19," 1,933,821 ",6062,99395,Not Needed,Not Needed,Not Needed
40,"Las Vegas, NV",10195,KVCW,29,DT,23," 1,918,837 ",6643,108934,Not Needed,Not Needed,Not Needed
40,"Las Vegas, NV",69677,KVMY,2,DT,28," 2,029,601 ",7538,123613,Not Needed,Not Needed,Not Needed
40,"Las Vegas, NV",35870,KVVU-TV,9,DT,24," 1,935,471 ",6816,111758,Not Needed,Not Needed,Not Needed
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",24783,WGVK,5,DT,168," 2,320,311 ",19744,323748,"$72,843,300 ",NA,NA
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",24784,WGVU-TV,11,DT,114," 1,771,630 ",14211,233033,"$125,837,820 ","$73,405,395 ",NA
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",11033,WLLA,45,DT,119," 1,803,694 ",14651,240234,"$216,210,600 ","$162,157,950 ","$86,484,240 "
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",33869,WMKG-CD,49,DC,65," 258,686 ",4101,67239,"$60,515,100 ","$45,386,325 ","$24,206,040 "
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",67001,WOBC-CD,14,DC,59," 123,457 ",2699,44255,"$39,829,500 ","$29,872,125 ","$15,931,800 "
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",17203,WOGC-CD,25,DC,47," 301,223 ",3763,61698,"$55,528,200 ","$41,646,150 ","$22,211,280 "
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",28926,WOHO-CD,33,DC,48," 190,155 ",3021,49540,"$44,586,000 ","$33,439,500 ","$17,834,400 "
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",36841,WOKZ-CD,50,DC,50," 180,725 ",3006,49292,"$44,362,800 ","$33,272,100 ","$17,745,120 "
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",167892,WOLP-CD,41,DC,99," 973,582 ",9818,160984,"$144,885,600 ","$108,664,200 ","$57,954,240 "
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",67895,WOMS-CD,29,DC,61," 261,777 ",3996,65525,"$58,972,500 ","$44,229,375 ","$23,589,000 "
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",36838,WOOD-TV,7,DT,149," 2,425,713 ",19011,311740,"$168,339,600 ","$98,198,100 ",NA
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",10212,WOTV,20,DT,142," 2,263,901 ",17930,294003,"$264,602,700 ","$198,452,025 ","$105,841,080 "
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",67781,WTLJ,24,DT,111," 1,589,411 ",13282,217800,"$196,020,000 ","$147,015,000 ","$78,408,000 "
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",74195,WWMT,8,DT,156," 2,401,201 ",19354,317363,"$171,376,020 ","$99,969,345 ",NA
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",68433,WXMI,19,DT,132," 1,885,881 ",15778,258716,"$232,844,400 ","$174,633,300 ","$93,137,760 "
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",36851,WXSP-CD,15,DC,106," 1,087,539 ",10737,176058,"$158,452,200 ","$118,839,150 ","$63,380,880 "
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",71871,WZPX-TV,44,DT,125," 1,973,160 ",15705,257523,"$231,770,700 ","$173,828,025 ","$92,708,280 "
41,"Grand Rapids-Kalamazoo-Battle Creek, MI",49713,WZZM,13,DT,125," 1,518,631 ",13778,225923,"$121,998,420 ","$71,165,745 ",NA
42,"Norfolk-Portsmouth-Newport News, VA",71127,WAVY-TV,31,DT,112," 2,032,655 ",15088,247412,"$222,670,800 ","$167,003,100 ","$89,068,320 "
42,"Norfolk-Portsmouth-Newport News, VA",71130,WCTX-CD,35,DC,43," 322,647 ",3725,61077,"$54,969,300 ","$41,226,975 ","$21,987,720 "
42,"Norfolk-Portsmouth-Newport News, VA",9762,WGNT,50,DT,87," 1,874,643 ",12771,209410,"$188,469,000 ","$141,351,750 ","$75,387,600 "
42,"Norfolk-Portsmouth-Newport News, VA",25932,WHRO-TV,16,DT,123," 2,149,410 ",16260,266619,"$239,957,100 ","$179,967,825 ","$95,982,840 "
42,"Norfolk-Portsmouth-Newport News, VA",71119,WITD-CD,23,DC,53," 1,006,718 ",7305,119776,"$107,798,400 ","$80,848,800 ","$43,119,360 "
42,"Norfolk-Portsmouth-Newport News, VA",66549,WJGN-CD,38,DC,62," 1,503,807 ",9656,158333,"$142,499,700 ","$106,874,775 ","$56,999,880 "
42,"Norfolk-Portsmouth-Newport News, VA",71121,WKTD-CD,17,DC,77," 1,510,777 ",10786,176858,"$159,172,200 ","$119,379,150 ","$63,668,880 "
42,"Norfolk-Portsmouth-Newport News, VA",13060,WNLO-CD,45,DC,65," 1,469,527 ",9773,160260,"$144,234,000 ","$108,175,500 ","$57,693,600 "
42,"Norfolk-Portsmouth-Newport News, VA",71125,WPMC-CD,36,DC,12," 14,673 ",420,6881,Not Needed,Not Needed,Not Needed
42,"Norfolk-Portsmouth-Newport News, VA",67077,WPXV-TV,46,DT,83," 1,901,861 ",12564,206019,"$185,417,100 ","$139,062,825 ","$74,166,840 "
42,"Norfolk-Portsmouth-Newport News, VA",76324,WSKY-TV,9,DT,109," 1,920,399 ",14468,237240,"$128,109,600 ","$74,730,600 ",NA
42,"Norfolk-Portsmouth-Newport News, VA",47401,WTKR,40,DT,120," 2,137,854 ",16017,262639,"$236,375,100 ","$177,281,325 ","$94,550,040 "
42,"Norfolk-Portsmouth-Newport News, VA",82574,WTPC-TV,7,DT,97," 2,121,077 ",14344,235203,"$127,009,620 ","$74,088,945 ",NA
42,"Norfolk-Portsmouth-Newport News, VA",40759,WTVZ-TV,33,DT,120," 2,155,796 ",16084,263739,"$237,365,100 ","$178,023,825 ","$94,946,040 "
42,"Norfolk-Portsmouth-Newport News, VA",69292,WUND-TV,20,DT,101," 1,506,061 ",12333,202237,"$182,013,300 ","$136,509,975 ","$72,805,320 "
42,"Norfolk-Portsmouth-Newport News, VA",65387,WVBT,29,DT,84," 1,848,235 ",12460,204314,"$183,882,600 ","$137,911,950 ","$73,553,040 "
42,"Norfolk-Portsmouth-Newport News, VA",74167,WVEC,13,DT,111," 2,069,051 ",15155,248500,"$134,190,000 ","$78,277,500 ",NA
42,"Norfolk-Portsmouth-Newport News, VA",35134,WYSJ-CA,19,DC,66," 924,491 ",7811,128086,"$115,277,400 ","$86,458,050 ","$46,110,960 "
43,"Oklahoma City, OK",50182,KAUT-TV,40,DT,52," 1,606,355 ",9139,149866,"$134,879,400 ","$101,159,550 ","$53,951,760 "
43,"Oklahoma City, OK",50205,KETA-TV,13,DT,63," 1,686,959 ",10309,169045,"$91,284,300 ","$53,249,175 ",NA
43,"Oklahoma City, OK",66222,KFOR-TV,27,DT,54," 1,630,789 ",9384,153877,"$138,489,300 ","$103,866,975 ","$55,395,720 "
43,"Oklahoma City, OK",50170,KOCB,33,DT,58," 1,629,152 ",9721,159395,"$143,455,500 ","$107,591,625 ","$57,382,200 "
43,"Oklahoma City, OK",84225,KOCM,46,DT,64," 1,359,362 ",9327,152946,"$137,651,400 ","$103,238,550 ","$55,060,560 "
43,"Oklahoma City, OK",12508,KOCO-TV,7,DT,75," 1,704,987 ",11308,185426,"$100,130,040 ","$58,409,190 ",NA
43,"Oklahoma City, OK",10265,KOHC-CD,45,DC,55," 1,075,177 ",7690,126096,"$113,486,400 ","$85,114,800 ","$45,394,560 "
43,"Oklahoma City, OK",35388,KOKH-TV,24,DT,58," 1,622,939 ",9702,159091,"$143,181,900 ","$107,386,425 ","$57,272,760 "
43,"Oklahoma City, OK",87,KOMI-CD,34,DC,18," 28,857 ",721,11818,Not Needed,Not Needed,Not Needed
43,"Oklahoma City, OK",2566,KOPX-TV,50,DT,57," 1,512,075 ",9284,152231,"$137,007,900 ","$102,755,925 ","$54,803,160 "
43,"Oklahoma City, OK",38214,KSBI,23,DT,58," 1,561,857 ",9518,156068,"$140,461,200 ","$105,345,900 ","$56,184,480 "
43,"Oklahoma City, OK",67999,KTBO-TV,15,DT,54," 1,569,107 ",9205,150939,"$135,845,100 ","$101,883,825 ","$54,338,040 "
43,"Oklahoma City, OK",77480,KTUZ-TV,29,DT,66," 1,656,209 ",10455,171439,"$154,295,100 ","$115,721,325 ","$61,718,040 "
43,"Oklahoma City, OK",86532,KUOK,35,DT,8," 23,016 ",429,7036,Not Needed,Not Needed,Not Needed
43,"Oklahoma City, OK",14885,KUOK-CD,36,DC,49," 1,127,876 ",7434,121901,"$109,710,900 ","$82,283,175 ","$43,884,360 "
43,"Oklahoma City, OK",31368,KUOT-CD,19,DC,59," 1,182,890 ",8354,136986,"$123,287,400 ","$92,465,550 ","$49,314,960 "
43,"Oklahoma City, OK",50194,KWET,8,DT,49," 111,031 ",2332,38247,"$20,653,380 ","$12,047,805 ",NA
43,"Oklahoma City, OK",25382,KWTV-DT,39,DT,51," 1,626,261 ",9107,149334,"$134,400,600 ","$100,800,450 ","$53,760,240 "
44,"Harrisburg-Lancaster-Lebanon-York, PA",53930,WGAL,8,DT,183," 6,077,476 ",33349,546848,"$295,297,920 ","$172,257,120 ",NA
44,"Harrisburg-Lancaster-Lebanon-York, PA",55350,WGCB-TV,30,DT,187," 3,064,709 ",23940,392550,"$353,295,000 ","$264,971,250 ","$141,318,000 "
44,"Harrisburg-Lancaster-Lebanon-York, PA",72313,WHP-TV,21,DT,160," 2,632,899 ",20525,336555,"$302,899,500 ","$227,174,625 ","$121,159,800 "
44,"Harrisburg-Lancaster-Lebanon-York, PA",72326,WHTM-TV,10,DT,108," 2,319,920 ",15829,259554,"$140,159,160 ","$81,759,510 ",NA
44,"Harrisburg-Lancaster-Lebanon-York, PA",73083,WITF-TV,36,DT,106," 2,031,075 ",14673,240600,"$216,540,000 ","$162,405,000 ","$86,616,000 "
44,"Harrisburg-Lancaster-Lebanon-York, PA",23338,WLYH-TV,23,DT,235," 3,668,392 ",29361,481450,"$433,305,000 ","$324,978,750 ","$173,322,000 "
44,"Harrisburg-Lancaster-Lebanon-York, PA",10213,WPMT,47,DT,173," 3,727,429 ",25394,416396,"$374,756,400 ","$281,067,300 ","$149,902,560 "
45,"Birmingham, AL",24257,W47EI-D,47,DC,67," 846,178 ",7530,123466,"$111,119,400 ","$83,339,550 ","$44,447,760 "
45,"Birmingham, AL",16820,WABM,36,DT,126," 1,660,842 ",14466,237208,"$213,487,200 ","$160,115,400 ","$85,394,880 "
45,"Birmingham, AL",717,WBIQ,10,DT,85," 1,456,735 ",11128,182465,"$98,531,100 ","$57,476,475 ",NA
45,"Birmingham, AL",71221,WBRC,50,DT,149," 1,809,786 ",16421,269269,"$242,342,100 ","$181,756,575 ","$96,936,840 "
45,"Birmingham, AL",70426,WBXA-CD,24,DC,68," 587,597 ",6321,103651,"$93,285,900 ","$69,964,425 ","$37,314,360 "
45,"Birmingham, AL",71325,WDBB,18,DT,154," 1,618,467 ",15787,258876,"$232,988,400 ","$174,741,300 ","$93,195,360 "
45,"Birmingham, AL",16599,WDVZ-CD,3,DC,75," 263,770 ",4448,72933,"$16,409,925 ",NA,NA
45,"Birmingham, AL",64338,WEAC-CD,34,DC,98," 319,810 ",5598,91799,"$82,619,100 ","$61,964,325 ","$33,047,640 "
45,"Birmingham, AL",56642,WGWW,9,DT,109," 1,532,617 ",12925,211938,"$114,446,520 ","$66,760,470 ",NA
45,"Birmingham, AL",5360,WIAT,30,DT,143," 1,783,534 ",15970,261871,"$235,683,900 ","$176,762,925 ","$94,273,560 "
45,"Birmingham, AL",31649,WOIL-CD,47,DC,87," 254,602 ",4706,77174,"$69,456,600 ","$52,092,450 ","$27,782,640 "
45,"Birmingham, AL",73312,WPXH-TV,45,DT,131," 1,423,640 ",13656,223931,"$201,537,900 ","$151,153,425 ","$80,615,160 "
45,"Birmingham, AL",21258,WSES,33,DT,123," 1,488,282 ",13530,221858,"$199,672,200 ","$149,754,150 ","$79,868,880 "
45,"Birmingham, AL",1002,WTJP-TV,26,DT,168," 1,905,382 ",17891,293376,"$264,038,400 ","$198,028,800 ","$105,615,360 "
45,"Birmingham, AL",74138,WTTO,28,DT,139," 1,774,058 ",15703,257496,"$231,746,400 ","$173,809,800 ","$92,698,560 "
45,"Birmingham, AL",74173,WVTM-TV,13,DT,125," 1,748,233 ",14783,242401,"$130,896,540 ","$76,356,315 ",NA
45,"Birmingham, AL",77496,WVUA,6,DT,179," 2,143,529 ",19588,321196,"$72,269,100 ",NA,NA
45,"Birmingham, AL",70429,WVUA-CD,23,DC,68," 241,193 ",4050,66407,"$59,766,300 ","$44,824,725 ","$23,906,520 "
46,"Greensboro-High Point-Winston Salem, NC",35385,WCWG,19,DT,197," 5,104,196 ",31710,519967,"$467,970,300 ","$350,977,725 ","$187,188,120 "
46,"Greensboro-High Point-Winston Salem, NC",72064,WFMY-TV,51,DT,200," 4,463,234 ",29877,489913,"$440,921,700 ","$330,691,275 ","$176,368,680 "
46,"Greensboro-High Point-Winston Salem, NC",72106,WGHP,35,DT,177," 3,249,187 ",23981,393236,"$353,912,400 ","$265,434,300 ","$141,564,960 "
46,"Greensboro-High Point-Winston Salem, NC",65074,WGPX-TV,14,DT,165," 1,906,361 ",17736,290820,"$261,738,000 ","$196,303,500 ","$104,695,200 "
46,"Greensboro-High Point-Winston Salem, NC",54452,WLXI,43,DT,147," 2,460,299 ",19017,311840,"$280,656,000 ","$210,492,000 ","$112,262,400 "
46,"Greensboro-High Point-Winston Salem, NC",25544,WMYV,33,DT,165," 3,277,604 ",23255,381329,"$343,196,100 ","$257,397,075 ","$137,278,440 "
46,"Greensboro-High Point-Winston Salem, NC",69360,WUNL-TV,32,DT,148," 2,423,479 ",18939,310549,"$279,494,100 ","$209,620,575 ","$111,797,640 "
46,"Greensboro-High Point-Winston Salem, NC",53921,WXII-TV,31,DT,164," 2,958,898 ",22029,361215,"$325,093,500 ","$243,820,125 ","$130,037,400 "
46,"Greensboro-High Point-Winston Salem, NC",414,WXLV-TV,29,DT,167," 4,006,651 ",25867,424159,"$381,743,100 ","$286,307,325 ","$152,697,240 "
47,"Jacksonville, FL",70414,WBXJ-CD,43,DC,43," 933,770 ",6337,103904,"$93,513,600 ","$70,135,200 ","$37,405,440 "
47,"Jacksonville, FL",29712,WCWJ,34,DT,73," 1,582,105 ",10747,176221,"$158,598,900 ","$118,949,175 ","$63,439,560 "
47,"Jacksonville, FL",11909,WFOX-TV,32,DT,71," 1,599,099 ",10655,174721,"$157,248,900 ","$117,936,675 ","$62,899,560 "
47,"Jacksonville, FL",35576,WJAX-TV,19,DT,72," 1,627,091 ",10824,177481,"$159,732,900 ","$119,799,675 ","$63,893,160 "
47,"Jacksonville, FL",73130,WJCT,7,DT,68," 1,605,287 ",10448,171321,"$92,513,340 ","$53,966,115 ",NA
47,"Jacksonville, FL",29719,WJEB-TV,44,DT,73," 1,605,518 ",10826,177520,"$159,768,000 ","$119,826,000 ","$63,907,200 "
47,"Jacksonville, FL",52240,WJGV-CD,25,DC,71," 120,957 ",2931,48053,"$43,247,700 ","$32,435,775 ","$17,299,080 "
47,"Jacksonville, FL",4754,WJKF-CA,9,CA,37," 129,743 ",2191,35927,"$19,400,580 ","$11,317,005 ",NA
47,"Jacksonville, FL",53116,WJXT,42,DT,74," 1,607,871 ",10908,178863,"$160,976,700 ","$120,732,525 ","$64,390,680 "
47,"Jacksonville, FL",11893,WJXX,10,DT,67," 1,565,950 ",10243,167960,"$90,698,400 ","$52,907,400 ",NA
47,"Jacksonville, FL",71236,WPXC-TV,24,DT,83," 1,561,001 ",11383,186647,"$167,982,300 ","$125,986,725 ","$67,192,920 "
47,"Jacksonville, FL",39241,WQXT-CD,28,DC,58," 468,973 ",5215,85520,"$76,968,000 ","$57,726,000 ","$30,787,200 "
47,"Jacksonville, FL",65046,WTLV,13,DT,78," 1,672,222 ",11421,187272,"$101,126,880 ","$58,990,680 ",NA
47,"Jacksonville, FL",23929,WXGA-TV,8,DT,82," 572,369 ",6851,112337,"$60,661,980 ","$35,386,155 ",NA
48,"Albuquerque-Santa Fe, NM",32311,KASA-TV,27,DT,27," 1,119,140 ",5497,90137,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",55049,KASY-TV,45,DT,25," 1,096,984 ",5237,85872,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",1151,KAZQ,17,DT,20," 1,084,327 ",4657,76361,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",48556,KBIM-TV,10,DT,37," 205,409 ",2757,45205,"$24,410,700 ","$14,239,575 ",NA
48,"Albuquerque-Santa Fe, NM",60793,KCHF,10,DT,46," 1,084,085 ",7062,115795,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",35084,KLUZ-TV,42,DT,25," 1,096,336 ",5235,85846,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",993,KNAT-TV,24,DT,26," 1,124,602 ",5407,88668,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",84215,KNMD-TV,8,DT,24," 1,100,323 ",5139,84265,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",55528,KNME-TV,35,DT,28," 1,103,291 ",5558,91139,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",53928,KOAT-TV,7,DT,27," 1,130,547 ",5525,90595,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",35313,KOB,26,DT,29," 1,113,084 ",5681,93163,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",35321,KOBF,12,DT,21," 167,810 ",1877,30782,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",62272,KOBR,8,DT,48," 208,465 ",3163,51870,"$28,009,800 ","$16,339,050 ",NA
48,"Albuquerque-Santa Fe, NM",48589,KREZ-TV,15,DT,20," 105,121 ",1450,23776,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",84224,KRMU,20,DT,17," 72,485 ",1110,18202,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",53539,KRPV-DT,27,DT,15," 65,941 ",995,16308,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",48575,KRQE,13,DT,27," 1,133,078 ",5531,90697,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",82613,KRTN-TV,33,DT,17," 74,452 ",1125,18448,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",84157,KRWB-TV,21,DT,39," 110,979 ",2080,34114,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",55056,KTEL-CD,15,DC,40," 1,013,539 ",6367,104407,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",83707,KTEL-TV,25,DT,38," 53,414 ",1425,23361,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",57220,KTFQ-DT,22,DT,42," 1,017,903 ",6538,107215,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",27431,KUPT,29,DT,33," 87,602 ",1700,27880,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",76268,KWBQ,29,DT,27," 1,108,140 ",5470,89693,Not Needed,Not Needed,Not Needed
48,"Albuquerque-Santa Fe, NM",60795,KYNM-CD,21,DC,29," 1,010,690 ",5414,88774,Not Needed,Not Needed,Not Needed
49,"Louisville, KY",13989,WAVE,47,DT,135," 1,835,151 ",15740,258096,"$232,286,400 ","$174,214,800 ","$92,914,560 "
49,"Louisville, KY",25173,WBKI-TV,19,DT,169," 2,133,593 ",18989,311371,"$280,233,900 ","$210,175,425 ","$112,093,560 "
49,"Louisville, KY",73692,WBNA,8,DT,132," 1,644,699 ",14734,241607,"$130,467,780 ","$76,106,205 ",NA
49,"Louisville, KY",28476,WDRB,49,DT,161," 1,968,409 ",17802,291911,"$262,719,900 ","$197,039,925 ","$105,087,960 "
49,"Louisville, KY",32327,WHAS-TV,11,DT,130," 1,937,130 ",15869,260214,"$140,515,560 ","$81,967,410 ",NA
49,"Louisville, KY",6837,WJYL-CD,16,DC,93," 1,149,313 ",10339,169527,"$152,574,300 ","$114,430,725 ","$61,029,720 "
49,"Louisville, KY",34195,WKMJ-TV,38,DT,105," 1,416,440 ",12195,199974,"$179,976,600 ","$134,982,450 ","$71,990,640 "
